,Unnamed: 0,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
3671,3671,0.99,1.29,1305,0.9149999999999999,1
3672,3672,0.9299999999999999,1.26,825,1335,3
3673,3673,1.38,1.4849999999999999,0.96,1.56,3
3674,3674,0.99,1.29,1785,1905,3
3675,3675,0.99,1.29,765,495,2
3676,3676,1.47,1.53,1785,1.9649999999999999,0
3677,3677,1.38,1.4849999999999999,1.65,0.9299999999999999,1
3678,3678,0.9299999999999999,1.26,0.46499999999999997,1.6949999999999998,3
3679,3679,1.38,1.4849999999999999,1.5,1.29,1
3680,3680,1.47,1.53,2145,0.7949999999999999,1
3681,3681,1.47,1.53,1575,1035,1
3682,3682,1.38,1.4849999999999999,1.41,1.41,3
3683,3683,1.5,1545,2.1,1.17,1
3684,3684,1.47,1.53,1035,2.0549999999999997,3
3685,3685,1.17,1.38,1095,1.4849999999999999,3
3686,3686,1.5,1545,1.74,0.87,1
3687,3687,1.1099999999999999,1.3499999999999999,1035,1515,3
3688,3688,1.5,1545,1.1099999999999999,1.65,3
3689,3689,1.38,1.4849999999999999,1.08,1.65,3
3690,3690,0.8999999999999999,1.2449999999999999,0.9299999999999999,0.69,2
3691,3691,1.5,1545,1.8599999999999999,1.23,1
3692,3692,0.99,1.29,1.2149999999999999,1575,3
3693,3693,1.53,1.56,1.4849999999999999,1.6949999999999998,0
3694,3694,0.99,1.29,1.2149999999999999,645,2
3695,3695,1.3499999999999999,1.47,1.9949999999999999,0.7949999999999999,1
3696,3696,0.8999999999999999,1.2449999999999999,1.95,1.5899999999999999,1
3697,3697,0.8999999999999999,1.2449999999999999,0.99,0.44999999999999996,2
3698,3698,1.53,1.56,1.2149999999999999,1.9349999999999998,3
3699,3699,1.53,1.56,1155,1545,3
3700,3700,1.3499999999999999,1.47,885,975,3
3701,3701,1.53,1.56,1575,885,1
3702,3702,0.99,1.29,1185,765,2
3703,3703,1.3499999999999999,1.47,765,2025,3
3704,3704,1.56,1575,1.7999999999999998,1.71,0
3705,3705,0.87,1.23,1155,1.9349999999999998,3
3706,3706,1.17,1.38,2025,1.4549999999999998,1
3707,3707,1.1099999999999999,1.3499999999999999,1.2149999999999999,2025,3
3708,3708,1.56,1575,0.84,1.53,3
3709,3709,0.87,1.23,0.5549999999999999,1815,3
3710,3710,1.56,1575,1.38,2.1,0
3711,3711,0.87,1.23,825,1.2449999999999999,2
3712,3712,1.5899999999999999,1.5899999999999999,1035,1.7249999999999999,3
3713,3713,1.5899999999999999,1.5899999999999999,1065,1065,3
3714,3714,0.84,1.2149999999999999,1.26,1.65,3
3715,3715,1.5899999999999999,1.5899999999999999,0.9149999999999999,1305,3
3716,3716,0.84,1.2149999999999999,0.69,0.99,2
3717,3717,1.5899999999999999,1.5899999999999999,1815,2.1149999999999998,0
3718,3718,0.84,1.2149999999999999,1.5899999999999999,0.57,1
3719,3719,0.84,1.2149999999999999,1.17,1.38,3
3720,3720,1.5899999999999999,1.5899999999999999,1155,1065,3
3721,3721,1.3199999999999998,1.4549999999999998,1.7999999999999998,1.29,1
3722,3722,1.17,1.38,855,1875,3
3723,3723,1.02,1305,1.3499999999999999,1.2,1
3724,3724,1.3199999999999998,1.4549999999999998,0.84,2.07,3
3725,3725,0.84,1.2149999999999999,1.92,1.5899999999999999,1
3726,3726,1.6199999999999999,1605,1.47,1.14,1
3727,3727,1.6199999999999999,1605,2.25,1.8299999999999998,0
3728,3728,1.6199999999999999,1605,2.13,2.25,0
3729,3729,1.3199999999999998,1.4549999999999998,2.1,0.9299999999999999,1
3730,3730,1.6199999999999999,1605,2.07,1.77,0
3731,3731,0.84,1.2149999999999999,0.99,1.74,3
3732,3732,1.3199999999999998,1.4549999999999998,2.16,1.92,0
3733,3733,1.3199999999999998,1.4549999999999998,1.6199999999999999,2.13,0
3734,3734,1.17,1.38,1.9949999999999999,1815,0
3735,3735,1.3199999999999998,1.4549999999999998,1.29,1.5899999999999999,3
3736,3736,1.17,1.38,1.9649999999999999,765,1
3737,3737,1.05,1.3199999999999998,1.6949999999999998,585,1
3738,3738,1.65,1.6199999999999999,2145,2175,0
3739,3739,1.02,1305,1.71,1.26,1
3740,3740,1.05,1.3199999999999998,975,1.6949999999999998,3
3741,3741,1.29,1.44,765,825,2
3742,3742,1.68,1635,2.28,1.98,0
3743,3743,1.68,1635,1.08,0.87,1
3744,3744,0.8099999999999999,1.2,1155,825,2
3745,3745,1.68,1635,1.68,1.98,0
3746,3746,0.78,1185,1.47,1.3499999999999999,1
3747,3747,1.71,1.65,1785,1065,1
3748,3748,1.71,1.65,1785,2265,0
3749,3749,1.71,1.65,1125,1.2149999999999999,3
3750,3750,1.29,1.44,885,1.4849999999999999,3
3751,3751,1.74,1665,1.7999999999999998,1.71,0
3752,3752,1.74,1665,1.7999999999999998,2.34,0
3753,3753,1.74,1665,1.3499999999999999,1.8299999999999998,0
3754,3754,1.74,1665,2.07,1.38,0
3755,3755,1.26,1425,1.5899999999999999,1.77,3
3756,3756,0.75,1.17,615,765,2
3757,3757,1.77,1.68,1.2149999999999999,2.0549999999999997,0
3758,3758,1.77,1.68,1035,1.9949999999999999,3
3759,3759,1.05,1.3199999999999998,1035,525,2
3760,3760,0.75,1.17,1815,0.9149999999999999,1
3761,3761,1.29,1.44,1395,2.0549999999999997,3
3762,3762,0.75,1.17,825,1.2149999999999999,2
3763,3763,1.29,1.44,1125,1335,3
3764,3764,0.75,1.17,1185,1635,3
3765,3765,1.29,1.44,1515,1035,1
3766,3766,0.75,1.17,615,0.5549999999999999,2
3767,3767,0.75,1.17,1155,1575,3
3768,3768,1.29,1.44,1875,2085,0
3769,3769,1.17,1.38,855,825,2
3770,3770,1.05,1.3199999999999998,0.9149999999999999,1605,3
3771,3771,0.75,1.17,1125,885,2
3772,3772,1.05,1.3199999999999998,1905,2025,0
3773,3773,1.05,1.3199999999999998,1275,1095,1
3774,3774,1.05,1.3199999999999998,945,1005,2
3775,3775,1.05,1.3199999999999998,0.9149999999999999,1665,3
3776,3776,1.17,1.38,1785,0.6749999999999999,1
3777,3777,1.05,1.3199999999999998,1275,1575,3
3778,3778,1.05,1.3199999999999998,1095,1035,2
3779,3779,1.29,1.44,1095,645,1
3780,3780,1.29,1.44,1.9949999999999999,1815,0
3781,3781,1.05,1.3199999999999998,1.6949999999999998,1125,1
3782,3782,1.05,1.3199999999999998,1275,1005,1
3783,3783,1.05,1.3199999999999998,1.7249999999999999,1.4549999999999998,1
3784,3784,1.17,1.38,0.6749999999999999,615,2
3785,3785,1.26,1425,0.84,2.1,3
3786,3786,1.05,1.3199999999999998,1065,855,2
3787,3787,1.14,1365,0.87,0.87,2
3788,3788,1.05,1.3199999999999998,1575,1185,1
3789,3789,1.05,1.3199999999999998,855,1.9649999999999999,3
3790,3790,1.26,1425,1.1099999999999999,0.69,1
3791,3791,0.72,1155,1.56,1.3199999999999998,1
3792,3792,1.05,1.3199999999999998,1785,0.7949999999999999,1
3793,3793,1.05,1.3199999999999998,2025,1335,1
3794,3794,1.05,1.3199999999999998,1905,1875,1
3795,3795,1.7999999999999998,1.6949999999999998,2.16,1.17,0
3796,3796,1.7999999999999998,1.6949999999999998,1.41,1.3199999999999998,0
3797,3797,0.72,1155,1.68,1.23,1
3798,3798,0.72,1155,0.84,1.44,2
3799,3799,1.26,1425,1.3499999999999999,1.26,1
3800,3800,1.17,1.38,1185,1575,3
3801,3801,1.17,1.38,975,1785,3
3802,3802,1.26,1425,1.71,0.99,1
3803,3803,1.26,1425,2.1,2.13,0
3804,3804,1.8299999999999998,1.71,2025,1.4549999999999998,0
3805,3805,1.26,1425,1.92,1.17,1
3806,3806,1.8299999999999998,1.71,945,1665,3
3807,3807,1.8299999999999998,1.71,2.3249999999999997,945,0
3808,3808,1.17,1.38,645,1.7249999999999999,3
3809,3809,1.8599999999999999,1.7249999999999999,1.65,1.65,0
3810,3810,1.8599999999999999,1.7249999999999999,2.28,2.19,0
3811,3811,0.69,1.14,1785,0.40499999999999997,1
3812,3812,1.89,1.74,1305,1.2449999999999999,0
3813,3813,1.89,1.74,2085,1095,0
3814,3814,1.23,1.41,2.0549999999999997,1185,1
3815,3815,1.23,1.41,1845,1335,1
3816,3816,0.63,1.1099999999999999,345,1185,2
3817,3817,0.63,1.1099999999999999,1155,525,2
3818,3818,0.63,1.1099999999999999,0.40499999999999997,1065,2
3819,3819,1.17,1.38,2.0549999999999997,1005,1
3820,3820,1.92,1755,1.38,1.53,0
3821,3821,0.63,1.1099999999999999,1095,1.4849999999999999,2
3822,3822,1.23,1.41,1845,1.7249999999999999,1
3823,3823,0.63,1.1099999999999999,1665,1755,1
3824,3824,0.63,1.1099999999999999,375,1575,2
3825,3825,0.63,1.1099999999999999,1575,1275,1
3826,3826,0.63,1.1099999999999999,1155,1395,2
3827,3827,0.63,1.1099999999999999,0.5549999999999999,0.46499999999999997,2
3828,3828,1.17,1.38,2025,945,1
3829,3829,1.23,1.41,2025,2025,0
3830,3830,0.63,1.1099999999999999,1515,0.46499999999999997,2
3831,3831,1.92,1755,2.37,1.95,0
3832,3832,1.92,1755,1.92,2.01,0
3833,3833,1.95,1.77,1665,1.9349999999999998,0
3834,3834,1.23,1.41,1.7249999999999999,1665,1
3835,3835,1.23,1.41,765,1095,3
3836,3836,1.95,1.77,2415,1065,0
3837,3837,1.1099999999999999,1.3499999999999999,1185,1.7249999999999999,3
3838,3838,1.95,1.77,1515,1155,0
3839,3839,0.6,1095,0.84,1.2,2
3840,3840,1.23,1.41,1425,1185,1
3841,3841,1.1099999999999999,1.3499999999999999,855,885,2
3842,3842,1.98,1785,1.02,2.28,0
3843,3843,1.98,1785,2.4899999999999998,1.47,0
3844,3844,0.6,1095,1.74,1.23,1
3845,3845,1.98,1785,1.41,1.47,0
3846,3846,1.08,1335,1.2,0.8999999999999999,1
3847,3847,2.01,1.7999999999999998,1875,1845,0
3848,3848,1.17,1.38,1335,1.2149999999999999,1
3849,3849,2.01,1.7999999999999998,2385,2.3249999999999997,0
3850,3850,1.1099999999999999,1.3499999999999999,1.9649999999999999,945,1
3851,3851,2.01,1.7999999999999998,1635,1875,0
3852,3852,2.01,1.7999999999999998,1095,1.7249999999999999,0
3853,3853,2.01,1.7999999999999998,1005,1.9949999999999999,0
3854,3854,1.2,1395,0.63,1.38,3
3855,3855,0.54,1065,1.68,1.05,1
3856,3856,0.54,1065,0.51,0.9299999999999999,2
3857,3857,0.54,1065,0.48,1.74,3
3858,3858,0.54,1065,1.2,0.32999999999999996,2
3859,3859,0.54,1065,1.1099999999999999,1.3199999999999998,2
3860,3860,0.54,1065,1.29,0.27,2
3861,3861,1.2,1395,1.1099999999999999,1.5,3
3862,3862,0.54,1065,1.47,1.5899999999999999,1
3863,3863,1.2,1395,1.14,1.8299999999999998,3
3864,3864,1.2,1395,0.84,1.47,3
3865,3865,1.2,1395,1.17,0.8999999999999999,1
3866,3866,0.54,1065,0.6,0.99,2
3867,3867,2.07,1.8299999999999998,1845,2475,0
3868,3868,1.2,1395,1.56,1.65,3
3869,3869,2.07,1.8299999999999998,2265,1.6949999999999998,0
3870,3870,2.1,1845,1.65,1.5,0
3871,3871,1.2,1395,1.3499999999999999,1.47,3
3872,3872,2.16,1875,1.6199999999999999,2.55,0
3873,3873,1.17,1.38,825,855,2
3874,3874,0.48,1035,0.51,1.56,2
3875,3875,1.1099999999999999,1.3499999999999999,735,1635,3
3876,3876,2.19,1.89,1905,1095,0
3877,3877,1.14,1365,0.69,1.89,3
3878,3878,1.2,1395,1.3499999999999999,0.9299999999999999,1
3879,3879,2.2199999999999998,1905,1.44,1.8599999999999999,0
3880,3880,2.2199999999999998,1905,1.41,2.52,0
3881,3881,2.28,1.9349999999999998,1.6199999999999999,1.38,0
3882,3882,2.31,1.95,1.2149999999999999,2175,0
3883,3883,0.36,975,1.3199999999999998,0.99,2
3884,3884,0.32999999999999996,0.96,585,0.6749999999999999,2
3885,3885,0.32999999999999996,0.96,375,1.2449999999999999,2
3886,3886,0.32999999999999996,0.96,1515,855,2
3887,3887,2.4,1.9949999999999999,1.7999999999999998,1.65,0
3888,3888,1.1099999999999999,1.3499999999999999,0.6749999999999999,1425,3
3889,3889,0.3,945,1.38,0.72,2
3890,3890,2.4,1.9949999999999999,1.29,1.26,0
3891,3891,2.4299999999999997,2.01,2.0549999999999997,2205,0
3892,3892,1.14,1365,1.47,1.3499999999999999,1
3893,3893,0.96,1275,0.72,1.5899999999999999,3
3894,3894,0.96,1275,1.26,1.98,3
3895,3895,0.96,1275,1.38,0.72,1
3896,3896,0.96,1275,0.69,1.47,3
3897,3897,0.96,1275,0.96,1.68,3
3898,3898,0.96,1275,0.8099999999999999,1.38,3
3899,3899,1.41,1.5,1425,0.9149999999999999,1
3900,3900,0.96,1275,0.9299999999999999,1.68,3
3901,3901,0.96,1275,0.9299999999999999,1.74,3
3902,3902,0.96,1275,1.38,1.05,1
3903,3903,0.96,1275,0.84,1.17,2
3904,3904,0.96,1275,0.87,1.29,3
3905,3905,1.41,1.5,1305,735,1
3906,3906,0.96,1275,1.41,0.54,1
3907,3907,0.96,1275,1.98,1.26,1
3908,3908,0.96,1275,0.78,0.54,2
3909,3909,1.41,1.5,855,1.7249999999999999,3
3910,3910,1.41,1.5,2.0549999999999997,1545,0
3911,3911,0.96,1275,1.08,0.54,2
3912,3912,1.44,1515,2.04,0.9299999999999999,1
3913,3913,1.26,1.44,1.74,1.8299999999999998,0
3914,3914,0.96,1.29,1.8599999999999999,0.96,1
3915,3915,1.7999999999999998,1.71,1.65,1.08,0
3916,3916,1.05,1335,1.6949999999999998,1755,1
3917,3917,0.96,1.29,1.14,0.9299999999999999,2
3918,3918,1.77,1.6949999999999998,1905,885,1
3919,3919,1.38,1.5,2.01,2.07,0
3920,3920,1.05,1335,585,945,2
3921,3921,0.72,1.17,0.72,0.69,2
3922,3922,1.26,1.44,1.53,1.89,3
3923,3923,2.1,1.8599999999999999,1.1099999999999999,1.2,0
3924,3924,1.05,1335,825,1.9949999999999999,3
3925,3925,1.1099999999999999,1365,1.4849999999999999,1905,3
3926,3926,1.26,1.44,1.3199999999999998,2.01,3
3927,3927,1.77,1.6949999999999998,1635,2085,0
3928,3928,0.75,1185,1095,1065,2
3929,3929,0.75,1185,1125,1395,3
3930,3930,0.75,1185,1875,1275,1
3931,3931,1.74,1.68,0.87,2.34,3
3932,3932,1.74,1.68,2.25,1.08,0
3933,3933,2.16,1.89,1.47,2.25,0
3934,3934,1.2,1.41,1.71,0.78,1
3935,3935,1.29,1.4549999999999998,1545,0.6749999999999999,1
3936,3936,1.26,1.44,0.69,1.5899999999999999,3
3937,3937,1.47,1545,1155,1065,3
3938,3938,0.9299999999999999,1275,1035,735,2
3939,3939,0.9299999999999999,1275,1.4549999999999998,1.7249999999999999,3
3940,3940,0.48,1.05,1.29,1.5899999999999999,3
3941,3941,1.17,1395,1545,2085,3
3942,3942,1.38,1.5,1.08,1.17,3
3943,3943,1.26,1.44,1.41,1.92,3
3944,3944,1.71,1665,2.3249999999999997,1815,0
3945,3945,1.29,1.4549999999999998,1.4849999999999999,1425,1
3946,3946,1.29,1.4549999999999998,1035,735,2
3947,3947,2.19,1905,1.9349999999999998,1815,0
3948,3948,0.8999999999999999,1.26,0.6599999999999999,1.3199999999999998,2
3949,3949,0.78,1.2,1.68,1.23,1
3950,3950,0.96,1.29,1.3199999999999998,1.8599999999999999,3
3951,3951,0.8999999999999999,1.26,1.6199999999999999,1.6199999999999999,1
3952,3952,0.42,1.02,1.47,0.8099999999999999,2
3953,3953,0.42,1.02,1.17,0.9299999999999999,2
3954,3954,0.96,1.29,0.9299999999999999,0.51,2
3955,3955,1.29,1.4549999999999998,1035,705,2
3956,3956,1.29,1.4549999999999998,1.9949999999999999,1035,1
3957,3957,1.65,1635,1905,2265,0
3958,3958,0.8099999999999999,1.2149999999999999,1.4549999999999998,855,1
3959,3959,1.29,1.4549999999999998,945,1.4849999999999999,3
3960,3960,1.29,1.4549999999999998,1.7249999999999999,1095,1
3961,3961,1.1099999999999999,1365,735,945,2
3962,3962,0.96,1.29,0.63,1.1099999999999999,2
3963,3963,1.65,1635,1.6949999999999998,1425,0
3964,3964,1.02,1.3199999999999998,2.01,0.99,1
3965,3965,1.02,1.3199999999999998,0.72,1.41,3
3966,3966,1.29,1.4549999999999998,945,1005,3
3967,3967,1.3199999999999998,1.47,0.75,1.14,3
3968,3968,1.3199999999999998,1.47,1.5899999999999999,1.38,1
3969,3969,0.84,1.23,1.29,1.23,1
3970,3970,1.3199999999999998,1.47,1.89,1.53,1
3971,3971,1.38,1.5,1.38,1.92,3
3972,3972,0.96,1.29,1.77,1.92,3
3973,3973,1.17,1395,1875,1905,0
3974,3974,0.84,1.23,1.8599999999999999,1.38,1
3975,3975,1.17,1395,1.2149999999999999,2085,3
3976,3976,0.84,1.23,0.96,1.77,3
3977,3977,0.32999999999999996,975,1125,495,2
3978,3978,0.96,1.29,1.74,0.8999999999999999,1
3979,3979,1.14,1.38,1.1099999999999999,1.38,3
3980,3980,1.38,1.5,0.75,0.87,2
3981,3981,1.38,1.5,1.05,1.47,3
3982,3982,0.84,1.23,1.3199999999999998,0.6599999999999999,2
3983,3983,0.84,1.23,1.23,0.96,2
3984,3984,1.56,1.5899999999999999,2.13,1.23,1
3985,3985,0.84,1.23,0.78,1.05,2
3986,3986,0.84,1.23,1.5899999999999999,0.78,1
3987,3987,0.96,1.29,1.14,1.8299999999999998,3
3988,3988,1.38,1.5,1.1099999999999999,1.5,3
3989,3989,0.96,1.29,1.02,0.9299999999999999,2
3990,3990,0.84,1.23,1.92,1.7999999999999998,1
3991,3991,1.3199999999999998,1.47,0.87,1.53,3
3992,3992,0.84,1.23,1.41,0.87,1
3993,3993,1.38,1.5,1.7999999999999998,1.2,1
3994,3994,1.17,1395,2025,1275,1
3995,3995,0.99,1305,975,1275,3
3996,3996,1.56,1.5899999999999999,2.01,0.99,1
3997,3997,0.87,1.2449999999999999,1785,615,1
3998,3998,1.3499999999999999,1.4849999999999999,1.4849999999999999,1.2449999999999999,1
3999,3999,1.17,1395,825,1.2149999999999999,3
4000,4000,1.56,1.5899999999999999,1.3199999999999998,0.8099999999999999,1
4001,4001,1.1099999999999999,1365,0.5549999999999999,1155,2
4002,4002,0.57,1095,1575,1395,1
4003,4003,0.87,1.2449999999999999,1605,1515,1
4004,4004,1.92,1.77,1.71,2.37,0
4005,4005,1.14,1.38,1.3499999999999999,0.87,1
4006,4006,1.56,1.5899999999999999,1.1099999999999999,2.2199999999999998,3
4007,4007,1.23,1425,1.2449999999999999,0.6749999999999999,1
4008,4008,0.6,1.1099999999999999,0.39,1.2,2
4009,4009,1.89,1755,1635,1665,0
4010,4010,1.2,1.41,1.41,1.44,3
4011,4011,1.53,1575,1755,1.2149999999999999,1
4012,4012,0.63,1125,855,615,2
4013,4013,0.63,1125,1065,495,2
4014,4014,1.89,1755,1785,1.9349999999999998,0
4015,4015,0.63,1125,1755,705,1
4016,4016,0.87,1.2449999999999999,435,1335,2
4017,4017,1.08,1.3499999999999999,1.1099999999999999,1.44,3
4018,4018,1.53,1575,1035,1545,3
4019,4019,0.57,1095,645,1.4549999999999998,2
4020,4020,1.23,1425,1.7249999999999999,765,1
4021,4021,1.23,1425,1665,1515,1
4022,4022,1.08,1.3499999999999999,0.8099999999999999,1.08,2
4023,4023,1.05,1335,645,1095,2
4024,4024,1.53,1575,1875,1.6949999999999998,0
4025,4025,1.53,1575,975,1.6949999999999998,3
4026,4026,1.53,1575,975,2.1149999999999998,3
4027,4027,1.05,1335,735,0.7949999999999999,2
4028,4028,1.08,1.3499999999999999,1.3499999999999999,1.29,1
4029,4029,1.5,1.56,1.5,1.17,1
4030,4030,1.44,1.53,1.53,1.44,1
4031,4031,0.8999999999999999,1.26,1.89,1.53,1
4032,4032,1.08,1.3499999999999999,2.04,1.56,1
4033,4033,0.8999999999999999,1.26,1.6199999999999999,1.17,1
4034,4034,1.14,1.38,1.26,1.2,1
4035,4035,0.6599999999999999,1.14,1.02,1.7999999999999998,3
4036,4036,1.23,1425,1365,1425,3
4037,4037,0.69,1155,1.6949999999999998,1605,1
4038,4038,1.5,1.56,1.3199999999999998,2.04,3
4039,4039,0.69,1155,765,1095,2
4040,4040,1.23,1425,1125,1.9949999999999999,3
4041,4041,0.54,1.08,0.57,1.44,2
4042,4042,1.1099999999999999,1365,1365,1.7249999999999999,3
4043,4043,0.54,1.08,0.69,1.71,3
4044,4044,0.54,1.08,1.23,1.23,2
4045,4045,0.69,1155,1815,525,1
4046,4046,1.3499999999999999,1.4849999999999999,975,1.9649999999999999,3
4047,4047,1.8299999999999998,1.7249999999999999,1335,2085,0
4048,4048,1.05,1335,1.9349999999999998,1.7249999999999999,1
4049,4049,1.23,1425,1425,1815,3
4050,4050,1.5,1.56,1.71,1.6199999999999999,0
4051,4051,1.44,1.53,0.84,2.13,3
4052,4052,0.8999999999999999,1.26,1.8599999999999999,0.8099999999999999,1
4053,4053,1.8299999999999998,1.7249999999999999,1275,1815,0
4054,4054,1.38,1.5,1.6199999999999999,1.89,0
4055,4055,1.2,1.41,2.04,1.2,1
4056,4056,1.23,1425,1425,1395,1
4057,4057,1.41,1515,1.9949999999999999,765,1
4058,4058,1.05,1335,1.9949999999999999,1.6949999999999998,1
4059,4059,1.47,1545,1755,885,1
4060,4060,1.41,1515,0.7949999999999999,825,2
4061,4061,1.44,1.53,1.47,2.16,0
4062,4062,1.05,1335,1.4849999999999999,1095,1
4063,4063,1.05,1335,735,525,2
4064,4064,1.38,1.5,0.9299999999999999,2.04,3
4065,4065,0.69,1155,0.6749999999999999,1545,3
4066,4066,1.05,1335,0.7949999999999999,1365,3
4067,4067,1.7999999999999998,1.71,1.89,1.1099999999999999,0
4068,4068,0.96,1.29,1.8299999999999998,0.8999999999999999,1
4069,4069,1.26,1.44,1.5,0.99,1
4070,4070,0.99,1305,1635,1785,3
4071,4071,0.96,1.29,1.3199999999999998,1.68,3
4072,4072,2.07,1845,2145,1275,0
4073,4073,1.3199999999999998,1.4849999999999999,1.56,1.74,3
4074,4074,0.21,0.9299999999999999,945,105,2
4075,4075,0.32999999999999996,0.99,1425,1305,2
4076,4076,0.42,1035,1.1099999999999999,0.48,2
4077,4077,0.42,1035,1.6199999999999999,0.99,1
4078,4078,0.42,1035,1.47,1.38,2
4079,4079,0.48,1065,1.65,1.47,1
4080,4080,0.51,1.08,1755,585,1
4081,4081,0.54,1095,1.3199999999999998,1.26,2
4082,4082,0.54,1095,1.56,1.74,3
4083,4083,0.54,1095,1.74,1.65,1
4084,4084,0.54,1095,0.57,1.26,2
4085,4085,0.54,1095,1.53,1.26,1
4086,4086,0.57,1.1099999999999999,1.4849999999999999,1335,1
4087,4087,0.6,1125,0.3,0.63,2
4088,4088,0.6,1125,1.26,1.74,3
4089,4089,0.6,1125,0.48,0.36,2
4090,4090,0.63,1.14,885,885,2
4091,4091,0.63,1.14,1335,0.7949999999999999,2
4092,4092,0.63,1.14,1665,705,1
4093,4093,0.63,1.14,435,1605,2
4094,4094,0.63,1.14,495,1.6949999999999998,3
4095,4095,0.63,1.14,1635,1005,1
4096,4096,0.6599999999999999,1155,1.41,0.8999999999999999,2
4097,4097,0.72,1185,0.57,0.87,2
4098,4098,0.75,1.2,1335,1335,1
4099,4099,0.75,1.2,735,1.2449999999999999,2
4100,4100,0.75,1.2,525,975,2
4101,4101,0.75,1.2,1.2449999999999999,1.4849999999999999,3
4102,4102,0.75,1.2,0.9149999999999999,1185,2
4103,4103,0.75,1.2,435,975,2
4104,4104,0.75,1.2,1635,615,1
4105,4105,0.75,1.2,0.5549999999999999,1785,3
4106,4106,0.75,1.2,1275,855,2
4107,4107,0.75,1.2,735,495,2
4108,4108,0.75,1.2,825,1.2149999999999999,2
4109,4109,0.75,1.2,735,525,2
4110,4110,0.75,1.2,1515,0.7949999999999999,1
4111,4111,0.78,1.2149999999999999,0.87,1.02,2
4112,4112,0.78,1.2149999999999999,1.26,0.63,2
4113,4113,0.78,1.2149999999999999,0.9299999999999999,1.8299999999999998,3
4114,4114,0.8099999999999999,1.23,1785,705,1
4115,4115,0.8099999999999999,1.23,975,975,2
4116,4116,0.84,1.2449999999999999,1.74,0.75,1
4117,4117,0.84,1.2449999999999999,1.05,0.96,2
4118,4118,0.84,1.2449999999999999,0.44999999999999996,0.6,2
4119,4119,0.84,1.2449999999999999,1.77,1.1099999999999999,1
4120,4120,0.84,1.2449999999999999,1.65,1.71,1
4121,4121,0.84,1.2449999999999999,0.87,1.68,3
4122,4122,0.84,1.2449999999999999,1.56,1.02,1
4123,4123,0.84,1.2449999999999999,0.8999999999999999,1.2,2
4124,4124,0.84,1.2449999999999999,1.5899999999999999,1.56,1
4125,4125,0.84,1.2449999999999999,1.5,0.44999999999999996,1
4126,4126,0.84,1.2449999999999999,0.84,0.72,2
4127,4127,0.87,1.26,825,0.5549999999999999,2
4128,4128,0.87,1.26,1.7249999999999999,0.9149999999999999,1
4129,4129,0.87,1.26,1035,1665,3
4130,4130,0.8999999999999999,1275,1.14,1.41,3
4131,4131,0.8999999999999999,1275,0.48,0.9299999999999999,2
4132,4132,0.9299999999999999,1.29,1635,1335,1
4133,4133,0.96,1305,0.69,1.02,2
4134,4134,0.96,1305,1.5899999999999999,0.78,1
4135,4135,0.96,1305,0.63,1.77,3
4136,4136,0.96,1305,1.7999999999999998,0.8099999999999999,1
4137,4137,0.96,1305,0.63,0.75,2
4138,4138,0.96,1305,1.6199999999999999,1.98,3
4139,4139,0.96,1305,0.8999999999999999,0.99,2
4140,4140,0.96,1305,1.1099999999999999,1.02,2
4141,4141,0.96,1305,1.92,0.6,1
4142,4142,0.99,1.3199999999999998,1.9949999999999999,1.9349999999999998,1
4143,4143,0.99,1.3199999999999998,1575,1125,1
4144,4144,0.99,1.3199999999999998,1635,1365,1
4145,4145,0.99,1.3199999999999998,1.7249999999999999,1185,1
4146,4146,1.02,1335,0.75,0.51,2
4147,4147,1.02,1335,1.77,1.8299999999999998,1
4148,4148,1.05,1.3499999999999999,1.4849999999999999,1035,1
4149,4149,1.05,1.3499999999999999,975,765,2
4150,4150,1.05,1.3499999999999999,945,1425,3
4151,4151,1.05,1.3499999999999999,1665,1605,1
4152,4152,1.05,1.3499999999999999,1.9949999999999999,1.9949999999999999,0
4153,4153,1.05,1.3499999999999999,1395,0.9149999999999999,1
4154,4154,1.05,1.3499999999999999,1875,1335,1
4155,4155,1.05,1.3499999999999999,855,1.9349999999999998,3
4156,4156,1.05,1.3499999999999999,1545,1515,1
4157,4157,1.05,1.3499999999999999,1155,765,2
4158,4158,1.05,1.3499999999999999,735,1305,3
4159,4159,1.05,1.3499999999999999,1905,1065,1
4160,4160,1.05,1.3499999999999999,615,1815,3
4161,4161,1.08,1365,0.69,1.3499999999999999,3
4162,4162,1.08,1365,1.26,0.8999999999999999,1
4163,4163,1.1099999999999999,1.38,1755,1035,1
4164,4164,1.08,1365,1.56,1.89,3
4165,4165,1.1099999999999999,1.38,1425,1395,1
4166,4166,1.1099999999999999,1.38,1605,1125,1
4167,4167,1.1099999999999999,1.38,1125,1.2149999999999999,3
4168,4168,1.1099999999999999,1.38,1095,645,2
4169,4169,1.1099999999999999,1.38,1425,2.0549999999999997,3
4170,4170,1.14,1395,1.95,1.71,1
4171,4171,1.14,1395,1.68,1.92,3
4172,4172,1.14,1395,0.57,1.98,3
4173,4173,1.17,1.41,585,1665,3
4174,4174,1.17,1.41,1095,1365,3
4175,4175,1.17,1.41,1.4849999999999999,1905,3
4176,4176,1.17,1.41,585,1785,3
4177,4177,1.17,1.41,1515,1005,1
4178,4178,1.17,1.41,0.9149999999999999,1845,3
4179,4179,1.2,1425,1.95,1.23,1
