,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
4823,2.34,2.94,3.9299999999999997,3.75,0
4824,3.06,3.3,3.9299999999999997,2.01,1
4825,4.5,4.02,5.13,3.9899999999999998,0
4826,1.56,2.55,2.58,2.94,3
4827,2.04,2.79,2.76,2.1,1
4828,2.34,2.94,1.77,3.3899999999999997,3
4829,2.34,2.94,3.3899999999999997,3.27,1
4830,2.34,2.94,2.9099999999999997,1.17,1
4831,2.34,2.94,3.8699999999999997,3.81,0
4832,2.34,2.94,3.57,4.109999999999999,0
4833,2.34,2.94,4.109999999999999,3.81,0
4834,1.56,2.55,1.92,2.28,2
4835,2.34,2.94,3.27,1.41,1
4836,2.04,2.79,3.3,3.1799999999999997,1
4837,4.4399999999999995,3.9899999999999998,3.96,2.2199999999999998,0
4838,3.0,3.27,4.32,3.48,0
4839,1.5,2.52,2.31,1.41,2
4840,2.2199999999999998,2.88,1.53,3.27,3
4841,2.4,2.9699999999999998,3.12,2.6399999999999997,1
4842,3.54,3.54,3.9299999999999997,3.63,0
4843,1.26,2.4,3.09,0.99,1
4844,1.5,2.52,2.37,1.8299999999999998,2
4845,1.26,2.4,1.17,1.77,2
4846,2.04,2.79,2.34,3.96,3
4847,1.26,2.4,2.07,2.67,2
4848,1.26,2.4,1.95,3.57,3
4849,1.26,2.4,0.8099999999999999,1.17,2
4850,1.6199999999999999,2.58,2.31,3.03,3
4851,1.26,2.4,1.53,2.73,2
4852,2.4,2.9699999999999998,4.02,4.08,0
4853,3.0,3.27,3.9,1.8599999999999999,1
4854,2.4,2.9699999999999998,3.06,3.84,3
4855,1.5,2.52,1.77,2.73,2
4856,3.0,3.27,1.98,4.32,3
4857,1.26,2.4,0.99,2.19,2
4858,1.98,2.76,3.81,1.05,1
4859,1.6199999999999999,2.58,2.19,3.09,3
4860,3.54,3.54,3.9899999999999998,2.4899999999999998,0
4861,1.98,2.76,1.41,1.95,2
4862,1.6199999999999999,2.58,3.69,1.47,1
4863,2.16,2.85,4.02,3.2399999999999998,1
4864,2.4,2.9699999999999998,2.46,2.82,3
4865,1.98,2.76,2.73,2.37,1
4866,3.0,3.27,2.34,3.96,3
4867,1.98,2.76,3.75,1.47,1
4868,0.84,2.19,2.28,1.74,2
4869,3.5999999999999996,3.57,4.4399999999999995,4.5,0
4870,4.26,3.9,2.4299999999999997,4.05,0
4871,3.5999999999999996,3.57,2.1,2.6399999999999997,3
4872,2.94,3.2399999999999998,2.25,4.05,3
4873,1.98,2.76,3.63,3.9899999999999998,3
4874,0.84,2.19,1.3199999999999998,1.7999999999999998,2
4875,1.68,2.61,3.3,1.14,1
4876,2.94,3.2399999999999998,4.35,3.75,0
4877,1.98,2.76,1.65,1.53,2
4878,2.46,3.0,3.63,2.61,1
4879,1.2,2.37,2.1,2.6399999999999997,2
4880,0.84,2.19,0.54,2.6999999999999997,2
4881,1.98,2.76,3.63,1.29,1
4882,2.46,3.0,1.71,3.57,3
4883,4.14,3.84,3.8699999999999997,3.9299999999999997,0
4884,4.14,3.84,3.57,3.51,0
4885,2.94,3.2399999999999998,3.63,2.4299999999999997,1
4886,0.8999999999999999,2.2199999999999998,3.09,3.27,1
4887,1.2,2.37,3.12,2.6999999999999997,1
4888,2.2199999999999998,2.88,1.23,3.75,3
4889,1.68,2.61,1.68,3.5999999999999996,3
4890,2.46,3.0,3.27,2.07,1
4891,1.68,2.61,1.7999999999999998,0.84,2
4892,2.88,3.21,2.46,3.0,3
4893,3.6599999999999997,3.5999999999999996,3.81,2.31,0
4894,2.88,3.21,4.02,2.16,1
4895,2.52,3.03,3.7199999999999998,3.6599999999999997,0
4896,1.68,2.61,1.02,3.7199999999999998,3
4897,1.68,2.61,3.54,2.1,1
4898,3.6599999999999997,3.5999999999999996,4.59,2.25,0
4899,4.08,3.81,3.48,2.34,0
4900,1.5,2.52,3.63,2.01,1
4901,1.68,2.61,2.1,3.6599999999999997,3
4902,3.3,3.42,2.37,4.17,0
4903,2.88,3.21,3.96,3.96,0
4904,2.88,3.21,4.26,1.68,1
4905,1.92,2.73,3.6599999999999997,1.5,1
4906,1.68,2.61,1.26,1.2,2
4907,1.92,2.73,1.98,2.16,2
4908,1.92,2.73,2.94,3.96,3
4909,1.68,2.61,1.2,1.2,2
4910,1.92,2.73,2.04,3.96,3
4911,2.52,3.03,1.92,1.38,2
4912,1.92,2.73,1.74,3.36,3
4913,0.96,2.25,2.46,1.44,2
4914,1.92,2.73,1.7999999999999998,1.98,2
4915,1.68,2.61,1.44,3.1799999999999997,3
4916,1.92,2.73,2.76,3.3,3
4917,2.58,3.06,2.25,1.65,1
4918,1.14,2.34,2.73,1.1099999999999999,2
4919,1.68,2.61,2.52,3.1799999999999997,3
4920,3.7199999999999998,3.63,3.78,4.859999999999999,0
4921,2.58,3.06,1.71,1.65,2
4922,2.52,3.03,4.14,2.52,1
4923,2.58,3.06,2.61,2.25,1
4924,2.52,3.03,3.5999999999999996,2.52,1
4925,2.82,3.1799999999999997,1.95,4.05,3
4926,2.58,3.06,4.29,3.57,0
4927,2.58,3.06,4.05,3.63,0
4928,2.58,3.06,2.31,3.27,3
4929,2.82,3.1799999999999997,3.51,3.81,0
4930,0.96,2.25,3.1799999999999997,0.6,2
4931,1.74,2.6399999999999997,1.77,0.99,2
4932,2.82,3.1799999999999997,4.41,2.07,1
4933,1.8599999999999999,2.6999999999999997,2.9699999999999998,3.69,3
4934,3.7199999999999998,3.63,2.1,4.08,0
4935,2.82,3.1799999999999997,1.71,3.9899999999999998,3
4936,1.8599999999999999,2.6999999999999997,3.81,2.79,1
4937,1.8599999999999999,2.6999999999999997,3.81,3.27,1
4938,2.6399999999999997,3.09,1.98,3.96,3
4939,2.76,3.15,4.32,4.32,0
4940,2.76,3.15,4.08,3.0,0
4941,2.76,3.15,3.96,4.26,0
4942,2.76,3.15,2.6999999999999997,3.5999999999999996,3
4943,2.6399999999999997,3.09,2.52,2.1,1
4944,2.76,3.15,2.88,3.42,3
4945,2.2199999999999998,2.88,3.63,3.33,1
4946,1.5,2.52,1.3499999999999999,1.17,2
4947,2.6399999999999997,3.09,1.38,4.26,3
4948,2.6399999999999997,3.09,1.8599999999999999,1.7999999999999998,3
4949,2.6399999999999997,3.09,1.74,3.1799999999999997,3
4950,2.6999999999999997,3.12,2.01,3.8699999999999997,3
4951,1.8599999999999999,2.6999999999999997,2.31,3.8699999999999997,3
4952,2.6999999999999997,3.12,2.9099999999999997,1.53,1
4953,1.8599999999999999,2.6999999999999997,1.5899999999999999,2.01,2
4954,1.8599999999999999,2.6999999999999997,1.71,1.89,2
4955,0.96,2.28,0.96,2.04,2
4956,1.8599999999999999,2.73,2.73,1.77,1
4957,3.42,3.51,2.31,4.05,0
4958,2.76,3.1799999999999997,3.48,1.8599999999999999,1
4959,2.2199999999999998,2.9099999999999997,3.8699999999999997,3.33,1
