,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
2068,14,28.0,50.0,56.0,3
2069,59,50.5,34.5,69.5,3
2070,43,42.5,50.5,43.5,1
2071,33,37.5,37.5,40.5,2
2072,25,33.5,37.5,21.5,2
2073,38,40.0,41.0,49.0,3
2074,35,38.5,48.5,18.5,1
2075,43,42.5,31.5,66.5,3
2076,35,38.5,38.5,18.5,2
2077,18,30.0,43.0,26.0,2
2078,25,33.5,26.5,31.5,2
2079,38,40.0,59.0,41.0,1
2080,32,37.0,59.0,48.0,1
2081,31,36.5,27.5,21.5,2
2082,35,38.5,66.5,30.5,1
2083,35,38.5,26.5,21.5,2
2084,31,36.5,51.5,26.5,1
2085,25,33.5,12.5,30.5,2
2086,40,41.0,55.0,61.0,3
2087,49,45.5,51.5,64.5,0
2088,33,37.5,24.5,49.5,3
2089,26,34.0,63.0,58.0,1
2090,17,29.5,53.5,35.5,1
2091,25,33.5,25.5,46.5,2
2092,25,33.5,29.5,38.5,2
2093,13,27.5,30.5,10.5,2
2094,25,33.5,54.5,27.5,1
2095,37,39.5,67.5,58.5,1
2096,56,49.0,73.0,37.0,1
2097,18,30.0,55.0,50.0,1
2098,34,38.0,64.0,17.0,1
2099,32,37.0,64.0,34.0,1
2100,18,30.0,37.0,27.0,2
2101,32,37.0,46.0,36.0,1
2102,32,37.0,42.0,61.0,3
2103,39,40.5,65.5,51.5,1
2104,29,35.5,15.5,38.5,2
2105,36,39.0,41.0,53.0,3
2106,39,40.5,48.5,63.5,3
2107,26,34.0,14.0,22.0,2
2108,69,55.5,73.5,60.5,0
2109,25,33.5,20.5,28.5,2
2110,32,37.0,27.0,65.0,3
2111,32,37.0,36.0,18.0,2
2112,53,47.5,52.5,61.5,0
2113,50,46.0,67.0,59.0,0
2114,29,35.5,46.5,44.5,1
2115,28,35.0,16.0,38.0,2
2116,39,40.5,26.5,67.5,3
2117,35,38.5,67.5,63.5,1
2118,20,31.5,19.0,15.0,2
2119,32,37.5,30.0,52.0,3
2120,23,33.0,30.5,44.5,2
2121,32,37.5,34.0,19.0,2
2122,23,33.0,50.5,27.5,1
2123,30,36.5,36.0,25.0,2
2124,48,45.5,69.0,44.0,1
2125,46,44.5,62.0,24.0,1
2126,45,44.0,53.5,46.5,1
2127,29,36.0,18.5,45.5,2
2128,20,31.5,49.0,44.0,1
2129,26,34.5,37.0,49.0,3
2130,25,34.0,37.5,18.5,2
2131,44,43.5,22.0,69.0,3
2132,56,49.5,58.0,70.0,0
2133,35,39.0,45.5,24.5,1
2134,43,43.0,38.5,59.5,3
2135,44,43.5,45.0,43.0,1
2136,44,43.5,47.0,26.0,1
2137,21,32.0,53.5,53.5,1
2138,40,41.5,42.0,42.0,3
2139,28,35.5,42.0,26.0,2
2140,28,35.5,54.0,16.0,1
2141,28,35.5,35.0,17.0,2
2142,28,35.5,59.0,31.0,1
2143,28,35.5,42.0,63.0,3
2144,28,35.5,18.0,40.0,2
2145,25,34.0,14.5,18.5,2
2146,28,35.5,26.0,25.0,2
2147,25,34.0,20.5,55.5,3
2148,43,43.0,41.5,53.5,3
2149,25,34.0,39.5,43.5,2
2150,76,59.5,58.0,45.0,0
2151,25,34.0,12.5,35.5,2
2152,37,40.0,38.5,63.5,3
2153,21,32.0,30.5,38.5,2
2154,32,37.5,64.0,48.0,1
2155,30,36.5,43.0,34.0,2
2156,21,32.0,44.5,50.5,2
2157,35,39.0,20.5,18.5,2
2158,14,28.5,11.0,53.0,2
2159,21,32.0,30.5,36.5,2
2160,28,35.5,16.0,36.0,2
2161,29,36.0,29.5,30.5,2
2162,39,41.0,41.5,62.5,3
2163,29,36.0,23.5,23.5,2
2164,63,53.0,78.5,59.5,0
2165,51,47.0,28.5,28.5,3
2166,32,37.5,17.0,60.0,3
2167,25,34.0,44.5,16.5,2
2168,55,49.0,60.5,55.5,0
2169,40,41.5,46.0,42.0,1
2170,15,29.0,25.5,32.5,2
2171,22,32.5,13.0,40.0,2
2172,37,40.0,25.5,29.5,2
2173,51,47.0,44.5,74.5,3
2174,28,35.5,54.0,38.0,1
2175,37,40.0,29.5,43.5,3
2176,14,28.5,19.0,32.0,2
2177,32,37.5,39.0,43.0,3
2178,49,46.0,41.5,67.5,3
2179,38,40.5,44.0,19.0,1
2180,35,39.0,44.5,25.5,1
2181,34,38.5,60.0,20.0,1
2182,33,38.0,55.5,32.5,1
2183,45,44.0,65.5,68.5,0
2184,32,37.5,28.0,18.0,2
2185,18,30.5,58.0,29.0,1
2186,37,40.0,54.5,44.5,1
2187,14,28.5,52.0,39.0,2
2188,32,37.5,61.0,61.0,1
2189,30,36.5,50.0,36.0,1
2190,54,48.5,61.0,37.0,1
2191,29,36.0,18.5,23.5,2
2192,40,41.5,37.0,22.0,2
2193,47,45.0,38.5,62.5,3
2194,58,50.5,70.0,39.0,0
2195,25,34.0,58.5,46.5,1
2196,34,38.5,24.0,17.0,2
2197,32,37.5,42.0,61.0,3
2198,35,39.0,43.5,64.5,3
2199,40,41.5,69.0,55.0,1
2200,65,54.0,69.5,41.5,0
2201,43,43.0,36.5,61.5,3
2202,32,37.5,63.0,35.0,1
2203,32,37.5,48.0,63.0,3
2204,16,29.5,13.0,31.0,2
2205,32,37.5,63.0,46.0,1
2206,40,41.5,61.0,58.0,1
2207,18,30.5,53.0,40.0,1
2208,33,38.0,24.5,30.5,2
2209,67,55.5,62.5,52.5,0
2210,59,51.5,62.5,58.5,0
2211,46,45.0,39.0,61.0,3
2212,28,36.0,43.0,55.0,3
2213,24,34.0,50.0,45.0,1
2214,39,41.5,56.5,24.5,1
2215,33,38.5,60.5,41.5,1
2216,59,51.5,33.5,56.5,3
2217,46,45.0,27.0,43.0,3
2218,31,37.5,25.5,59.5,3
2219,18,31.0,14.0,18.0,2
2220,28,36.0,29.0,15.0,2
2221,11,27.5,32.5,55.5,2
2222,17,30.5,9.5,32.5,2
2223,37,40.5,25.5,28.5,2
2224,18,31.0,24.0,22.0,2
2225,37,40.5,26.5,67.5,3
2226,42,43.0,43.0,40.0,1
2227,55,49.5,67.5,29.5,1
2228,51,47.5,26.5,31.5,3
2229,54,49.0,74.0,75.0,0
2230,7,25.5,29.5,10.5,2
2231,35,39.5,37.5,63.5,3
2232,49,46.5,67.5,44.5,1
2233,38,41.0,41.0,45.0,3
2234,30,37.0,62.0,18.0,1
2235,14,29.0,19.0,7.0,2
2236,23,33.5,34.5,30.5,2
2237,28,36.0,28.0,41.0,2
2238,28,36.0,16.0,45.0,2
2239,65,54.5,63.5,35.5,0
2240,18,31.0,24.0,51.0,2
2241,25,34.5,43.5,15.5,2
2242,14,29.0,52.0,11.0,2
2243,49,46.5,44.5,24.5,1
2244,45,44.5,63.5,59.5,0
2245,37,40.5,52.5,51.5,1
2246,14,29.0,48.0,42.0,2
2247,43,43.5,60.5,28.5,1
2248,49,46.5,32.5,30.5,3
2249,18,31.0,22.0,17.0,2
2250,36,40.0,32.0,34.0,2
2251,42,43.0,67.0,42.0,1
2252,35,39.5,48.5,23.5,1
2253,26,35.0,54.0,55.0,1
2254,35,39.5,40.5,39.5,1
2255,41,42.5,43.5,31.5,1
2256,18,31.0,55.0,34.0,1
2257,57,50.5,58.5,32.5,1
2258,18,31.0,34.0,33.0,2
2259,63,53.5,67.5,59.5,0
2260,46,45.0,44.0,47.0,3
2261,53,48.5,32.5,32.5,3
2262,35,39.5,59.5,35.5,1
2263,44,44.0,69.0,59.0,0
2264,25,34.5,45.5,50.5,3
2265,31,37.5,21.5,28.5,2
2266,50,47.0,25.0,26.0,2
2267,18,31.0,41.0,37.0,2
2268,37,40.5,41.5,65.5,3
2269,53,48.5,54.5,75.5,0
2270,30,37.0,43.0,34.0,2
2271,35,39.5,41.5,66.5,3
2272,25,34.5,42.5,47.5,3
2273,20,32.0,44.0,22.0,2
2274,25,34.5,17.5,57.5,3
2275,60,52.0,42.0,62.0,0
2276,29,36.5,36.5,43.5,2
2277,23,33.5,51.5,23.5,1
2278,29,36.5,45.5,32.5,1
2279,51,47.5,41.5,64.5,3
2280,26,35.0,50.0,47.0,1
2281,31,37.5,52.5,55.5,3
2282,32,38.0,32.0,46.0,3
2283,29,36.5,27.5,63.5,3
2284,26,35.0,25.0,28.0,2
2285,43,43.5,58.5,37.5,1
2286,41,42.5,67.5,63.5,0
2287,32,38.0,28.0,43.0,2
2288,26,35.0,27.0,48.0,2
2289,28,36.0,56.0,22.0,1
2290,68,56.0,51.0,48.0,0
2291,35,39.5,26.5,33.5,2
2292,29,36.5,32.5,59.5,3
2293,25,34.5,44.5,34.5,2
2294,21,32.5,15.5,52.5,2
2295,31,37.5,25.5,27.5,2
2296,46,45.0,35.0,50.0,3
2297,39,41.5,61.5,31.5,1
2298,32,38.0,54.0,29.0,1
2299,21,32.5,28.5,34.5,2
2300,32,38.0,55.0,26.0,1
2301,26,35.0,37.0,63.0,3
2302,37,40.5,67.5,45.5,1
2303,21,32.5,49.5,52.5,1
2304,21,32.5,28.5,29.5,2
2305,21,32.5,31.5,57.5,3
2306,21,32.5,37.5,58.5,3
2307,28,36.0,26.0,34.0,2
2308,41,42.5,31.5,53.5,3
2309,38,41.0,19.0,22.0,2
2310,18,31.0,56.0,50.0,1
2311,70,57.0,55.0,49.0,0
2312,35,39.5,44.5,32.5,1
2313,37,40.5,47.5,59.5,3
2314,29,36.5,47.5,47.5,1
2315,18,31.0,58.0,36.0,1
2316,68,56.0,35.0,74.0,0
2317,23,33.5,25.5,31.5,2
2318,43,43.5,25.5,21.5,2
2319,26,35.0,15.0,49.0,2
2320,35,39.5,62.5,28.5,1
2321,56,50.0,58.0,77.0,0
2322,7,25.5,14.5,44.5,2
2323,26,35.0,46.0,54.0,3
2324,35,39.5,26.5,63.5,3
2325,23,33.5,53.5,29.5,1
2326,28,36.0,37.0,16.0,2
2327,36,40.0,58.0,59.0,1
2328,23,33.5,17.5,39.5,2
2329,34,39.0,56.0,17.0,1
2330,28,36.0,17.0,38.0,2
2331,28,36.0,29.0,27.0,2
2332,28,36.0,22.0,15.0,2
2333,51,47.5,62.5,62.5,0
2334,65,55.0,74.5,33.5,0
2335,25,35.0,46.5,25.5,2
2336,41,43.0,43.5,42.5,1
2337,39,42.0,48.5,62.5,3
2338,25,35.0,19.5,59.5,3
2339,39,42.0,24.5,51.5,3
2340,39,42.0,27.5,49.5,3
2341,39,42.0,45.5,27.5,1
2342,44,44.5,59.0,49.0,1
2343,39,42.0,34.5,23.5,2
2344,26,35.5,50.0,26.0,1
2345,26,35.5,61.0,31.0,1
2346,64,54.5,52.0,71.0,0
2347,26,35.5,54.0,61.0,3
2348,39,42.0,23.5,25.5,2
2349,39,42.0,49.5,47.5,1
2350,26,35.5,25.0,21.0,2
2351,64,54.5,50.0,55.0,0
2352,64,54.5,76.0,66.0,0
2353,39,42.0,26.5,45.5,3
2354,39,42.0,25.5,24.5,2
2355,26,35.5,20.0,14.0,2
2356,39,42.0,24.5,23.5,2
2357,45,45.0,57.5,60.5,0
2358,40,42.5,34.0,52.0,3
2359,63,54.0,48.5,48.5,0
2360,26,35.5,40.0,38.0,2
2361,39,42.0,59.5,69.5,3
2362,63,54.0,76.5,80.5,0
2363,27,36.0,14.5,59.5,3
2364,63,54.0,56.5,67.5,0
2365,26,35.5,45.0,44.0,1
2366,26,35.5,14.0,49.0,2
2367,39,42.0,47.5,35.5,1
2368,63,54.0,31.5,63.5,3
2369,23,34.0,38.5,48.5,2
2370,39,42.0,23.5,59.5,3
2371,39,42.0,49.5,20.5,1
2372,50,47.5,31.0,43.0,3
2373,39,42.0,44.5,24.5,1
2374,38,41.5,49.0,42.0,1
2375,23,34.0,54.5,18.5,1
2376,38,41.5,57.0,25.0,1
2377,27,36.0,28.5,26.5,2
2378,45,45.0,67.5,58.5,0
2379,62,53.5,56.0,38.0,0
2380,68,56.5,62.0,59.0,0
2381,40,42.5,43.0,22.0,1
2382,62,53.5,78.0,43.0,0
2383,68,56.5,56.0,48.0,0
2384,62,53.5,72.0,80.0,0
2385,40,42.5,23.0,38.0,2
2386,43,44.0,48.5,54.5,3
2387,45,45.0,57.5,26.5,1
2388,69,57.0,44.5,58.5,0
2389,61,53.0,60.5,62.5,0
2390,61,53.0,53.5,34.5,1
2391,28,36.5,16.0,30.0,2
2392,41,43.0,35.5,50.5,3
2393,28,36.5,42.0,37.0,2
2394,28,36.5,40.0,45.0,2
2395,28,36.5,44.0,61.0,3
2396,28,36.5,21.0,42.0,2
2397,28,36.5,54.0,35.0,1
2398,43,44.0,22.5,43.5,3
2399,28,36.5,18.0,23.0,2
2400,28,36.5,17.0,53.0,3
2401,28,36.5,32.0,51.0,3
2402,28,36.5,42.0,63.0,3
2403,28,36.5,21.0,45.0,2
2404,28,36.5,27.0,15.0,2
2405,60,52.5,79.0,76.0,0
2406,21,33.0,60.5,19.5,1
2407,69,57.0,57.5,47.5,0
2408,60,52.5,47.0,80.0,0
2409,21,33.0,38.5,55.5,3
2410,21,33.0,39.5,12.5,2
2411,60,52.5,56.0,68.0,0
2412,21,33.0,49.5,19.5,2
2413,60,52.5,39.0,76.0,0
2414,21,33.0,13.5,46.5,2
2415,21,33.0,52.5,21.5,1
2416,28,36.5,36.0,23.0,2
2417,21,33.0,58.5,39.5,1
2418,21,33.0,51.5,58.5,3
2419,43,44.0,64.5,67.5,0
2420,60,52.5,68.0,62.0,0
2421,60,52.5,80.0,64.0,0
2422,40,42.5,39.0,51.0,3
2423,39,42.0,34.5,42.5,3
2424,60,52.5,65.0,70.0,0
2425,59,52.0,32.5,30.5,3
2426,20,32.5,34.0,26.0,2
2427,59,52.0,40.5,45.5,3
2428,42,43.5,30.0,44.0,3
2429,29,37.0,27.5,64.5,3
2430,29,37.0,42.5,34.5,2
2431,49,47.0,57.5,33.5,1
2432,46,45.5,68.0,48.0,1
2433,73,59.0,38.5,81.5,0
2434,46,45.5,49.0,56.0,3
2435,58,51.5,40.0,32.0,1
2436,46,45.5,60.0,49.0,1
2437,58,51.5,37.0,78.0,3
2438,58,51.5,45.0,40.0,1
2439,43,44.0,49.5,53.5,3
2440,58,51.5,33.0,44.0,3
2441,46,45.5,57.0,26.0,1
2442,46,45.5,71.0,44.0,1
2443,46,45.5,29.0,28.0,2
2444,43,44.0,58.5,21.5,1
2445,58,51.5,73.0,35.0,1
2446,37,41.0,52.5,50.5,1
2447,19,32.0,9.5,57.5,2
2448,58,51.5,56.0,47.0,0
2449,74,59.5,42.0,52.0,0
2450,37,41.0,40.5,68.5,3
2451,19,32.0,48.5,15.5,2
2452,57,51.0,69.5,77.5,0
2453,34,39.5,45.0,52.0,3
2454,37,41.0,50.5,59.5,3
2455,57,51.0,44.5,78.5,0
2456,57,51.0,43.5,46.5,3
2457,37,41.0,63.5,30.5,1
2458,43,44.0,60.5,21.5,1
2459,30,37.5,27.0,47.0,3
2460,19,32.0,57.5,34.5,1
2461,76,60.5,58.0,53.0,0
2462,19,32.0,26.5,29.5,2
2463,30,37.5,53.0,19.0,1
2464,34,39.5,30.0,55.0,3
2465,76,60.5,40.0,82.0,0
2466,37,41.0,38.5,23.5,2
2467,76,60.5,55.0,42.0,0
2468,31,38.0,16.5,41.5,2
2469,18,31.5,16.0,22.0,2
2470,18,31.5,42.0,41.0,2
2471,18,31.5,47.0,18.0,2
2472,18,31.5,33.0,42.0,2
2473,18,31.5,11.0,42.0,2
2474,18,31.5,50.0,18.0,2
2475,43,44.0,22.5,56.5,3
2476,43,44.0,48.5,41.5,1
2477,18,31.5,21.0,15.0,2
2478,18,31.5,10.0,34.0,2
2479,18,31.5,36.0,46.0,2
2480,36,40.5,33.0,31.0,2
2481,37,41.0,57.5,23.5,1
2482,43,44.0,45.5,21.5,1
2483,76,60.5,45.0,56.0,0
2484,42,43.5,39.0,33.0,1
2485,37,41.0,42.5,39.5,1
2486,37,41.0,45.5,22.5,1
2487,40,42.5,35.0,22.0,2
2488,40,42.5,30.0,48.0,3
2489,77,61.0,76.5,59.5,0
2490,43,44.0,71.5,53.5,1
2491,43,44.0,51.5,56.5,3
2492,47,46.0,47.5,33.5,1
2493,43,44.0,31.5,27.5,2
2494,16,30.5,25.0,18.0,2
2495,48,46.5,52.0,55.0,3
2496,43,44.0,57.5,39.5,1
2497,43,44.0,38.5,69.5,3
2498,32,38.5,23.0,56.0,3
2499,32,38.5,23.0,21.0,2
2500,55,50.0,39.5,33.5,1
2501,15,30.0,13.5,7.5,2
2502,32,38.5,22.0,43.0,2
2503,32,38.5,59.0,25.0,1
2504,55,50.0,76.5,57.5,0
2505,32,38.5,24.0,33.0,2
2506,32,38.5,62.0,57.0,1
2507,55,50.0,56.5,53.5,0
2508,32,38.5,63.0,52.0,1
2509,32,38.5,24.0,25.0,2
2510,55,50.0,34.5,53.5,3
2511,15,30.0,32.5,11.5,2
2512,32,38.5,26.0,56.0,3
2513,15,30.0,18.5,36.5,2
2514,15,30.0,27.5,46.5,2
2515,48,46.5,46.0,60.0,3
2516,14,29.5,42.0,54.0,2
2517,14,29.5,30.0,37.0,2
2518,32,38.5,51.0,55.0,3
2519,14,29.5,49.0,45.0,2
2520,14,29.5,29.0,54.0,2
2521,14,29.5,25.0,17.0,2
2522,14,29.5,33.0,50.0,2
2523,81,63.0,59.5,68.5,0
2524,54,49.5,61.0,69.0,0
2525,32,38.5,39.0,58.0,3
2526,36,40.5,56.0,52.0,1
2527,53,49.0,58.5,71.5,0
2528,36,40.5,48.0,50.0,3
2529,36,40.5,68.0,68.0,0
2530,53,49.0,44.5,41.5,1
2531,53,49.0,31.5,49.5,3
2532,53,49.0,36.5,49.5,3
2533,53,49.0,58.5,60.5,0
2534,50,47.5,61.0,75.0,0
2535,33,39.0,63.5,16.5,1
2536,33,39.0,22.5,18.5,2
2537,33,39.0,46.5,45.5,1
2538,11,28.0,42.5,29.5,2
2539,33,39.0,24.5,45.5,3
2540,11,28.0,34.5,5.5,2
2541,11,28.0,36.5,21.5,2
2542,48,46.5,65.0,37.0,1
2543,36,40.5,40.0,52.0,3
2544,52,48.5,55.0,30.0,1
2545,50,47.5,55.0,52.0,0
2546,86,65.5,71.0,54.0,0
2547,52,48.5,47.0,38.0,1
2548,40,42.5,26.0,61.0,3
2549,52,48.5,55.0,48.0,1
2550,48,46.5,33.0,32.0,3
2551,35,40.0,35.5,66.5,3
2552,7,26.0,44.5,47.5,2
2553,7,26.0,29.5,20.5,2
2554,35,40.0,42.5,54.5,3
2555,49,47.0,58.5,62.5,0
2556,35,40.0,61.5,67.5,3
2557,50,47.5,71.0,25.0,1
2558,35,40.0,31.5,48.5,3
2559,50,47.5,73.0,75.0,0
2560,35,40.0,34.5,45.5,3
2561,35,40.0,44.5,23.5,1
2562,35,40.0,63.5,55.5,1
2563,50,47.5,75.0,39.0,1
2564,35,40.0,48.5,56.5,3
2565,50,47.5,72.0,43.0,1
2566,35,40.0,40.5,42.5,3
2567,35,40.0,58.5,58.5,1
2568,51,48.0,43.5,53.5,3
2569,35,40.0,47.5,56.5,3
2570,51,48.0,37.5,64.5,3
2571,35,40.0,56.5,44.5,1
2572,35,40.0,27.5,26.5,2
2573,50,47.5,56.0,66.0,0
2574,49,47.0,47.5,26.5,1
2575,50,47.5,46.0,66.0,3
2576,35,40.0,32.5,25.5,2
2577,35,40.0,49.5,19.5,1
2578,51,48.0,63.5,30.5,1
2579,34,39.5,45.0,29.0,1
2580,35,40.0,37.5,53.5,3
2581,25,35.0,45.5,54.5,3
2582,25,35.0,27.5,57.5,3
2583,25,35.0,48.5,50.5,1
2584,65,55.0,80.5,82.5,0
2585,65,55.0,77.5,64.5,0
2586,25,35.0,45.5,23.5,2
2587,25,35.0,31.5,49.5,2
2588,65,55.0,43.5,32.5,1
2589,25,35.0,58.5,50.5,1
2590,25,35.0,24.5,21.5,2
2591,25,35.0,17.5,42.5,2
2592,39,42.0,64.5,50.5,1
2593,44,44.5,68.0,62.0,0
2594,25,35.0,34.5,46.5,2
2595,66,55.5,61.0,55.0,0
2596,25,35.0,24.5,41.5,2
2597,25,35.0,22.5,28.5,2
2598,45,45.5,69.5,44.5,1
2599,0,23.0,15.0,20.0,2
2600,40,43.0,25.0,69.0,3
2601,35,40.5,38.5,60.5,3
2602,41,43.5,28.5,53.5,3
2603,61,53.5,62.5,71.5,0
2604,36,41.0,28.0,20.0,2
2605,25,35.5,52.5,41.5,1
2606,37,41.5,20.5,19.5,2
2607,37,41.5,52.5,18.5,1
2608,58,52.0,74.0,53.0,0
2609,39,42.5,26.5,41.5,3
2610,9,27.5,24.5,15.5,2
2611,41,43.5,41.5,46.5,3
2612,46,46.0,63.0,28.0,1
2613,35,40.5,32.5,64.5,3
2614,25,35.5,43.5,45.5,2
2615,25,35.5,61.5,22.5,1
2616,51,48.5,39.5,62.5,3
2617,27,36.5,14.5,39.5,2
2618,46,46.0,51.0,58.0,3
2619,29,37.5,46.5,59.5,3
2620,28,37.0,46.0,28.0,2
2621,62,54.0,35.0,35.0,3
2622,50,48.0,28.0,35.0,3
2623,45,45.5,38.5,49.5,3
2624,51,48.5,69.5,41.5,1
2625,62,54.0,74.0,75.0,0
2626,39,42.5,41.5,41.5,3
2627,25,35.5,29.5,46.5,2
2628,46,46.0,38.0,72.0,3
2629,46,46.0,61.0,27.0,1
2630,25,35.5,28.5,31.5,2
2631,28,37.0,27.0,43.0,2
2632,37,41.5,67.5,31.5,1
2633,33,39.5,36.5,48.5,3
2634,39,42.5,56.5,28.5,1
2635,33,39.5,60.5,23.5,1
2636,43,44.5,42.5,61.5,3
2637,39,42.5,25.5,47.5,3
2638,51,48.5,58.5,47.5,1
2639,27,36.5,63.5,25.5,1
2640,39,42.5,43.5,30.5,1
2641,33,39.5,31.5,19.5,2
2642,35,40.5,52.5,19.5,1
2643,49,47.5,67.5,51.5,0
2644,35,40.5,53.5,56.5,3
2645,39,42.5,65.5,26.5,1
2646,39,42.5,38.5,69.5,3
2647,50,48.0,44.0,65.0,3
2648,28,37.0,56.0,40.0,1
2649,32,39.0,53.0,65.0,3
2650,28,37.0,47.0,59.0,3
2651,32,39.0,39.0,46.0,3
2652,34,40.0,59.0,35.0,1
2653,36,41.0,63.0,38.0,1
2654,54,50.0,45.0,61.0,3
2655,38,42.0,20.0,27.0,2
2656,32,39.0,55.0,41.0,1
2657,32,39.0,34.0,18.0,2
2658,32,39.0,45.0,56.0,3
2659,7,26.5,50.5,39.5,2
2660,50,48.0,47.0,28.0,1
2661,40,43.0,57.0,45.0,1
2662,60,53.0,43.0,62.0,0
2663,38,42.0,57.0,56.0,1
2664,32,39.0,38.0,16.0,2
2665,14,30.0,57.0,37.0,1
2666,32,39.0,45.0,17.0,2
2667,21,33.5,31.5,27.5,2
2668,14,30.0,44.0,48.0,2
2669,69,57.5,55.5,76.5,0
2670,37,41.5,61.5,53.5,1
2671,21,33.5,56.5,23.5,1
2672,21,33.5,31.5,15.5,2
2673,21,33.5,45.5,10.5,2
2674,32,39.0,38.0,16.0,2
2675,32,39.0,52.0,31.0,1
2676,21,33.5,16.5,11.5,2
2677,23,34.5,19.5,28.5,2
2678,21,33.5,51.5,42.5,1
2679,63,54.5,65.5,33.5,0
2680,19,32.5,28.5,25.5,2
2681,50,48.0,28.0,51.0,3
2682,40,43.0,67.0,44.0,1
2683,36,41.0,44.0,53.0,3
2684,33,39.5,31.5,26.5,2
2685,31,38.5,37.5,56.5,3
2686,33,39.5,33.5,53.5,3
2687,35,40.5,47.5,19.5,1
2688,40,43.0,27.0,57.0,3
2689,51,48.5,55.5,27.5,1
2690,68,57.0,67.0,50.0,0
2691,44,45.0,52.0,63.0,3
2692,16,31.0,27.0,39.0,2
2693,28,37.0,35.0,34.0,2
2694,46,46.0,41.0,30.0,1
2695,38,42.0,39.0,55.0,3
2696,19,32.5,15.5,10.5,2
2697,25,35.5,50.5,28.5,1
2698,48,47.0,49.0,73.0,3
2699,43,44.5,41.5,49.5,3
2700,12,29.0,27.0,32.0,2
2701,26,36.0,39.0,28.0,2
2702,47,46.5,34.5,42.5,3
2703,38,42.0,38.0,26.0,2
2704,46,46.0,57.0,65.0,0
2705,36,41.0,59.0,32.0,1
2706,31,38.5,55.5,50.5,1
2707,47,46.5,44.5,46.5,3
2708,30,38.0,64.0,44.0,1
2709,18,32.0,15.0,49.0,2
2710,24,35.0,14.0,53.0,2
2711,18,32.0,53.0,25.0,2
2712,33,39.5,57.5,27.5,1
2713,30,38.0,34.0,48.0,3
2714,33,39.5,38.5,46.5,3
2715,18,32.0,16.0,26.0,2
2716,18,32.0,22.0,39.0,2
2717,35,40.5,26.5,21.5,2
2718,56,51.0,67.0,54.0,0
2719,44,45.0,43.0,71.0,3
2720,74,60.0,69.0,84.0,0
2721,18,32.0,15.0,40.0,2
2722,35,41.0,61.5,55.5,1
2723,32,39.5,49.0,30.0,1
2724,31,39.0,49.5,21.5,1
2725,14,30.5,35.0,49.0,2
2726,14,30.5,14.0,30.0,2
2727,54,50.5,50.0,65.0,0
2728,32,39.5,60.0,46.0,1
2729,35,41.0,36.5,18.5,2
2730,15,31.0,41.5,41.5,2
2731,40,43.5,59.0,25.0,1
2732,35,41.0,59.5,64.5,3
2733,35,41.0,58.5,39.5,1
2734,34,40.5,23.0,31.0,2
2735,31,39.0,57.5,63.5,3
2736,54,50.5,69.0,34.0,1
2737,66,56.5,44.0,61.0,0
2738,31,39.0,50.5,31.5,1
2739,36,41.5,34.0,67.0,3
2740,16,31.5,13.0,50.0,2
2741,16,31.5,11.0,30.0,2
2742,44,45.5,30.0,60.0,3
2743,40,43.5,44.0,24.0,1
2744,31,39.0,58.5,16.5,1
2745,31,39.0,22.5,59.5,3
2746,32,39.5,41.0,36.0,2
2747,55,51.0,66.5,65.5,0
2748,32,39.5,36.0,34.0,2
2749,46,46.5,34.0,38.0,3
2750,30,38.5,57.0,52.0,1
2751,18,32.5,12.0,58.0,2
2752,11,29.0,19.5,14.5,2
2753,18,32.5,32.0,10.0,2
2754,18,32.5,39.0,18.0,2
2755,18,32.5,56.0,46.0,1
2756,18,32.5,35.0,50.0,2
2757,18,32.5,18.0,13.0,2
2758,11,29.0,17.5,38.5,2
2759,18,32.5,11.0,46.0,2
2760,11,29.0,39.5,15.5,2
2761,52,49.5,71.0,35.0,1
2762,25,36.0,24.5,44.5,2
2763,11,29.0,46.5,5.5,2
2764,30,38.5,17.0,47.0,2
2765,18,32.5,36.0,28.0,2
2766,62,54.5,60.0,70.0,0
2767,18,32.5,18.0,15.0,2
2768,46,46.5,27.0,67.0,3
2769,18,32.5,55.0,27.0,1
2770,75,61.0,78.5,82.5,0
2771,46,46.5,60.0,26.0,1
2772,11,29.0,26.5,31.5,2
2773,48,47.5,63.0,68.0,0
2774,11,29.0,28.5,8.5,2
2775,18,32.5,24.0,23.0,2
2776,50,48.5,60.0,33.0,1
2777,56,51.5,72.0,45.0,0
2778,36,41.5,52.0,47.0,1
2779,33,40.0,30.5,50.5,3
2780,39,43.0,39.5,68.5,3
2781,29,38.0,19.5,18.5,2
2782,34,40.5,37.0,50.0,3
2783,19,33.0,55.5,14.5,1
2784,39,43.0,32.5,55.5,3
2785,33,40.0,53.5,19.5,1
2786,23,35.0,21.5,29.5,2
2787,44,45.5,45.0,24.0,1
2788,29,38.0,18.5,56.5,3
2789,46,46.5,50.0,34.0,1
2790,25,36.0,13.5,21.5,2
2791,29,38.0,44.5,24.5,2
2792,29,38.0,19.5,56.5,3
2793,19,33.0,21.5,21.5,2
2794,42,44.5,70.0,68.0,0
2795,32,39.5,46.0,42.0,1
2796,29,38.0,51.5,33.5,1
2797,29,38.0,16.5,59.5,3
2798,48,47.5,30.0,62.0,3
2799,32,39.5,29.0,33.0,2
2800,39,43.0,55.5,30.5,1
2801,28,37.5,25.0,33.0,2
