,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
1480,0.84,0.876,0.852,0.852,2
1481,0.504,0.708,0.444,0.756,2
1482,0.456,0.684,1.356,0.876,1
1483,0.84,0.876,0.876,0.444,2
1484,0.84,0.876,1.092,1.476,3
1485,0.84,0.876,1.524,1.428,1
1486,0.84,0.876,1.284,1.116,1
1487,0.84,0.876,0.54,1.068,2
1488,0.168,0.54,1.164,1.068,2
1489,0.672,0.792,0.744,0.8160000000000001,2
1490,1.032,0.972,0.9480000000000001,1.476,3
1491,0.84,0.876,1.044,1.62,3
1492,0.504,0.708,0.66,1.236,2
1493,0.504,0.708,0.34800000000000003,0.444,2
1494,0.936,0.924,1.596,1.476,1
1495,0.504,0.708,0.9,0.492,2
1496,1.032,0.972,0.66,1.572,3
1497,1.104,1.008,0.6,1.2,3
1498,0.504,0.708,1.02,1.452,3
1499,0.504,0.708,0.34800000000000003,0.588,2
1500,0.504,0.708,1.116,1.332,3
1501,0.504,0.708,0.372,0.8280000000000001,2
1502,0.8160000000000001,0.864,1.032,1.3920000000000001,3
1503,0.504,0.708,0.444,1.092,2
1504,0.8160000000000001,0.864,1.416,0.40800000000000003,1
1505,1.944,1.428,2.148,1.284,0
1506,0.504,0.708,0.9480000000000001,0.372,2
1507,1.2,1.056,1.704,0.96,1
1508,1.176,1.044,1.4040000000000001,1.62,0
1509,1.224,1.068,1.5,1.236,0
1510,0.504,0.708,0.396,0.3,2
1511,0.936,0.924,1.092,1.188,3
1512,0.8160000000000001,0.864,0.552,0.504,2
1513,1.008,0.96,1.68,0.72,1
1514,0.936,0.924,0.924,1.284,3
1515,1.368,1.1400000000000001,0.804,1.476,3
1516,1.3920000000000001,1.1520000000000001,1.704,1.296,0
1517,1.416,1.164,1.044,1.308,3
1518,1.176,1.044,0.972,0.756,1
1519,0.432,0.672,0.96,1.1520000000000001,2
1520,0.84,0.876,0.996,1.596,3
1521,1.032,0.972,0.732,0.9480000000000001,3
1522,0.432,0.672,0.936,0.28800000000000003,2
1523,1.584,1.248,1.1280000000000001,0.96,0
1524,0.792,0.852,0.636,0.78,2
1525,1.032,0.972,1.284,1.092,1
1526,0.432,0.672,0.912,0.936,2
1527,0.792,0.852,1.1400000000000001,1.5,3
1528,0.432,0.672,1.08,0.432,2
1529,1.2,1.056,0.72,1.008,3
1530,0.432,0.672,0.432,0.888,2
1531,0.432,0.672,1.248,0.5760000000000001,2
1532,0.6960000000000001,0.804,1.4040000000000001,0.5640000000000001,1
1533,0.432,0.672,1.416,0.744,1
1534,0.504,0.708,1.428,0.42,1
1535,0.432,0.672,1.368,0.672,1
1536,1.176,1.044,1.1400000000000001,1.02,1
1537,1.176,1.044,1.236,1.4040000000000001,3
1538,0.432,0.672,0.528,0.744,2
1539,0.84,0.876,1.236,1.116,1
1540,1.848,1.3800000000000001,1.164,1.764,0
1541,0.84,0.876,1.164,1.476,3
1542,0.936,0.924,1.62,0.852,1
1543,1.104,1.008,1.68,1.32,1
1544,0.84,0.876,0.9,1.332,3
1545,0.84,0.876,1.428,1.548,3
1546,1.032,0.972,0.636,0.78,2
1547,0.912,0.912,1.344,1.008,1
1548,1.44,1.176,1.008,1.824,0
1549,0.456,0.684,0.276,0.9,2
1550,1.3920000000000001,1.1520000000000001,1.584,1.344,0
1551,1.2,1.056,0.912,0.792,1
1552,0.504,0.708,0.9480000000000001,0.78,2
1553,1.272,1.092,1.332,1.716,0
1554,0.768,0.84,0.552,0.456,2
1555,1.44,1.176,1.272,1.872,0
1556,1.44,1.176,1.6320000000000001,1.536,0
1557,0.648,0.78,0.468,0.756,2
1558,1.3920000000000001,1.1520000000000001,1.32,1.68,0
1559,0.672,0.792,1.272,1.344,1
1560,1.272,1.092,0.78,0.804,3
1561,0.96,0.936,0.72,0.48,2
1562,0.384,0.648,1.032,1.08,2
1563,0.84,0.876,1.428,1.3800000000000001,1
1564,0.96,0.936,0.744,0.48,2
1565,1.368,1.1400000000000001,1.044,1.4040000000000001,3
1566,0.84,0.876,1.356,1.164,1
1567,1.08,0.996,0.78,0.972,3
1568,0.84,0.876,0.468,1.188,3
1569,1.104,1.008,0.5760000000000001,1.1280000000000001,3
1570,1.104,1.008,1.68,0.6,1
1571,0.84,0.876,1.5,1.332,1
1572,0.936,0.924,0.588,0.5640000000000001,2
1573,1.224,1.068,1.548,1.356,0
1574,1.104,1.008,0.984,0.8160000000000001,1
1575,0.768,0.84,0.624,0.456,2
1576,0.768,0.84,1.296,1.2,1
1577,0.792,0.852,0.684,1.3800000000000001,3
1578,0.648,0.78,1.3800000000000001,1.092,1
1579,1.464,1.188,1.86,0.732,1
1580,1.368,1.1400000000000001,1.788,1.212,0
1581,0.936,0.924,0.588,0.66,2
1582,0.768,0.84,0.72,1.536,3
1583,0.672,0.792,1.248,0.40800000000000003,1
1584,0.672,0.792,0.984,0.672,2
1585,0.384,0.648,0.528,0.864,2
1586,0.84,0.876,1.548,0.588,1
1587,0.84,0.876,1.596,0.54,1
1588,0.672,0.792,0.40800000000000003,0.552,2
1589,1.2,1.056,1.56,1.008,1
1590,0.768,0.84,1.488,1.224,1
1591,0.768,0.84,0.912,1.488,3
1592,0.672,0.792,1.536,0.40800000000000003,1
1593,0.672,0.792,1.176,0.5760000000000001,1
1594,1.2,1.056,1.104,1.008,1
1595,1.464,1.188,1.86,1.428,0
1596,0.84,0.876,1.524,1.1400000000000001,1
1597,1.032,0.972,1.476,0.9480000000000001,1
1598,0.528,0.72,0.792,0.672,2
1599,0.768,0.84,0.864,0.456,2
1600,0.768,0.84,1.44,0.96,1
1601,0.768,0.84,1.248,1.224,1
1602,2.088,1.5,1.788,1.524,0
1603,0.768,0.84,1.224,1.296,3
1604,0.768,0.84,0.648,1.512,3
1605,1.248,1.08,1.776,1.32,0
1606,0.912,0.912,0.5760000000000001,1.32,3
1607,0.768,0.84,1.008,1.08,3
1608,1.032,0.972,1.428,1.188,1
1609,1.248,1.08,0.8160000000000001,0.8160000000000001,3
1610,0.456,0.684,0.972,0.66,2
1611,1.776,1.344,0.984,0.936,0
1612,1.344,1.1280000000000001,1.1520000000000001,1.6560000000000001,0
1613,1.2,1.056,1.296,0.8160000000000001,1
1614,0.888,0.9,1.4040000000000001,1.572,3
1615,0.624,0.768,0.384,1.1520000000000001,2
1616,1.104,1.008,1.176,0.5760000000000001,1
1617,0.984,0.9480000000000001,0.5640000000000001,1.092,3
1618,1.488,1.2,1.464,0.936,0
1619,0.6960000000000001,0.804,1.3800000000000001,1.3800000000000001,1
1620,1.776,1.344,1.824,1.752,0
1621,1.488,1.2,1.416,1.056,0
1622,0.768,0.84,0.888,1.056,2
1623,1.296,1.104,1.056,1.176,3
1624,0.768,0.84,1.104,0.984,1
1625,0.96,0.936,0.864,0.8160000000000001,2
1626,1.032,0.972,1.308,1.62,3
1627,0.936,0.924,0.924,0.8280000000000001,2
1628,0.84,0.876,1.308,1.572,3
1629,1.32,1.116,1.164,1.764,0
1630,0.528,0.72,0.744,1.44,3
1631,1.776,1.344,0.96,1.1520000000000001,0
1632,0.864,0.888,1.08,1.224,3
1633,1.608,1.26,1.26,1.428,0
1634,1.032,0.972,0.996,0.588,1
1635,0.84,0.876,0.9,1.356,3
1636,1.224,1.068,1.236,0.78,1
1637,0.84,0.876,0.492,1.476,3
1638,0.888,0.9,1.332,1.3800000000000001,1
1639,0.6960000000000001,0.804,1.308,0.996,1
1640,1.296,1.104,0.864,1.1520000000000001,3
1641,1.032,0.972,0.5640000000000001,1.02,3
1642,0.744,0.8280000000000001,0.66,0.8280000000000001,2
1643,0.264,0.588,0.756,0.54,2
1644,0.456,0.684,0.876,0.9480000000000001,2
1645,1.752,1.332,2.076,1.1400000000000001,0
1646,0.6960000000000001,0.804,1.164,0.444,2
1647,1.296,1.104,1.104,1.68,3
1648,1.056,0.984,1.584,1.08,1
1649,1.056,0.984,1.248,1.056,1
1650,1.008,0.96,1.6320000000000001,0.936,1
1651,0.6960000000000001,0.804,0.9,1.212,3
1652,1.608,1.26,1.236,1.668,0
1653,0.552,0.732,1.188,0.9480000000000001,1
1654,0.6960000000000001,0.804,0.54,0.612,2
1655,0.672,0.792,1.176,1.536,3
1656,0.672,0.792,0.384,1.032,2
1657,0.552,0.732,1.236,1.3800000000000001,3
1658,1.1280000000000001,1.02,0.972,1.5,3
1659,1.008,0.96,1.296,1.272,1
1660,0.264,0.588,0.252,0.132,2
1661,0.264,0.588,0.132,0.252,2
1662,1.488,1.2,1.032,1.44,0
1663,1.248,1.08,0.96,1.56,3
1664,0.264,0.588,0.804,1.308,2
1665,1.224,1.068,1.164,1.572,3
1666,1.752,1.332,1.356,1.788,0
1667,0.744,0.8280000000000001,1.26,0.468,1
1668,0.672,0.792,0.624,1.224,3
1669,1.1280000000000001,1.02,0.9480000000000001,1.596,3
1670,1.224,1.068,0.924,1.764,3
1671,1.224,1.068,1.812,0.972,1
1672,0.96,0.936,1.44,1.584,3
1673,1.3920000000000001,1.1520000000000001,0.84,1.176,3
1674,0.6,0.756,0.54,0.324,2
1675,0.672,0.792,1.032,0.48,2
1676,0.672,0.792,0.672,0.6,2
1677,0.84,0.876,1.3800000000000001,1.332,1
1678,1.68,1.296,1.92,1.224,0
1679,1.584,1.248,1.3920000000000001,1.1280000000000001,0
1680,0.672,0.792,0.888,1.296,3
1681,0.672,0.792,1.032,0.36,2
1682,1.1280000000000001,1.02,0.66,1.212,3
1683,0.672,0.792,0.384,0.936,2
1684,0.672,0.792,1.032,0.84,2
1685,0.672,0.792,0.912,0.96,2
1686,1.008,0.96,0.5760000000000001,0.6,2
1687,0.672,0.792,1.224,0.624,1
1688,1.2,1.056,1.8,1.464,0
1689,1.008,0.96,1.176,1.1280000000000001,1
1690,1.056,0.984,0.792,0.672,2
1691,0.72,0.8160000000000001,1.2,1.1520000000000001,1
1692,0.672,0.792,1.272,0.792,1
1693,0.672,0.792,1.2,0.384,2
1694,1.1520000000000001,1.032,1.608,1.272,1
1695,0.72,0.8160000000000001,0.936,0.384,2
1696,0.96,0.936,1.104,1.1280000000000001,3
1697,1.1520000000000001,1.032,1.32,1.2,1
1698,0.36,0.636,0.684,0.468,2
1699,1.68,1.296,1.728,1.848,0
1700,1.296,1.104,1.8,1.1280000000000001,0
1701,0.888,0.9,1.572,0.468,1
1702,1.608,1.26,1.116,1.524,0
1703,1.104,1.008,1.512,0.768,1
1704,1.6560000000000001,1.284,1.836,1.8840000000000001,0
1705,1.512,1.212,1.572,0.9,0
1706,0.5760000000000001,0.744,0.6,0.792,2
1707,1.032,0.972,0.876,1.572,3
1708,0.6,0.756,1.332,0.516,1
1709,0.672,0.792,1.032,1.248,3
1710,0.5760000000000001,0.744,0.432,0.984,2
1711,1.704,1.308,2.028,1.476,0
1712,1.608,1.26,1.428,1.596,0
1713,0.8160000000000001,0.864,0.6960000000000001,0.528,2
1714,1.1520000000000001,1.032,1.344,1.776,0
1715,1.296,1.104,1.488,1.416,0
1716,0.768,0.852,0.96,0.6960000000000001,2
1717,0.792,0.864,1.02,0.468,2
1718,0.672,0.804,0.8160000000000001,0.888,2
1719,0.624,0.78,0.768,0.792,2
1720,0.84,0.888,1.548,0.876,1
1721,0.672,0.804,1.2,0.6,1
1722,0.864,0.9,1.1280000000000001,1.08,1
1723,0.8160000000000001,0.876,0.504,1.1280000000000001,3
1724,0.432,0.684,1.1280000000000001,0.84,2
1725,0.432,0.684,1.3920000000000001,0.648,1
1726,0.432,0.684,0.504,0.84,2
1727,0.672,0.804,0.384,0.48,2
1728,1.2,1.068,1.68,1.6560000000000001,0
1729,0.864,0.9,0.552,1.608,3
1730,0.36,0.648,1.044,0.54,2
1731,0.672,0.804,1.464,0.48,1
1732,0.624,0.78,0.744,0.72,2
1733,1.008,0.972,1.3920000000000001,1.704,3
1734,0.8160000000000001,0.876,0.456,1.584,3
1735,1.2,1.068,1.512,0.648,1
1736,1.344,1.1400000000000001,1.608,1.536,0
1737,1.1280000000000001,1.032,0.5640000000000001,1.212,3
1738,0.6960000000000001,0.8160000000000001,0.492,1.068,2
1739,0.6,0.768,0.924,0.468,2
1740,1.032,0.984,0.876,1.236,3
1741,1.1280000000000001,1.032,1.092,1.044,1
1742,0.6960000000000001,0.8160000000000001,1.452,0.972,1
1743,0.6,0.768,1.5,0.516,1
1744,1.248,1.092,1.3920000000000001,1.1520000000000001,1
1745,0.6960000000000001,0.8160000000000001,0.396,0.924,2
1746,0.624,0.78,0.8160000000000001,0.6,2
1747,0.6,0.768,0.78,0.852,2
1748,0.6,0.768,0.8280000000000001,1.068,2
1749,0.72,0.8280000000000001,0.744,0.672,2
1750,0.72,0.8280000000000001,0.6960000000000001,1.272,3
1751,0.648,0.792,1.428,1.5,1
1752,0.5760000000000001,0.756,0.744,0.936,2
1753,0.84,0.888,0.684,0.684,2
1754,0.84,0.888,0.996,1.188,3
1755,0.648,0.792,1.1400000000000001,0.972,1
1756,0.192,0.5640000000000001,0.336,1.272,2
1757,0.72,0.8280000000000001,0.528,0.48,2
1758,0.984,0.96,1.188,1.26,3
1759,1.032,0.984,1.212,0.636,1
1760,0.552,0.744,1.476,1.428,1
1761,0.624,0.78,1.2,0.888,1
1762,0.744,0.84,0.732,0.756,2
1763,1.08,1.008,1.452,1.716,0
1764,0.552,0.744,0.876,0.34800000000000003,2
1765,0.84,0.888,1.188,1.3800000000000001,3
1766,0.528,0.732,0.6960000000000001,0.312,2
1767,1.296,1.116,1.608,0.672,1
1768,0.264,0.6,0.516,1.02,2
1769,0.744,0.84,0.972,1.188,3
1770,0.528,0.732,0.912,1.344,3
1771,0.744,0.84,1.092,0.852,1
1772,1.1520000000000001,1.044,1.488,0.8160000000000001,1
1773,0.84,0.888,0.9480000000000001,0.684,2
1774,0.624,0.78,0.5760000000000001,1.416,3
1775,1.44,1.188,1.8,1.1520000000000001,0
1776,0.768,0.852,1.104,0.8160000000000001,1
1777,0.504,0.72,0.708,0.996,2
1778,0.768,0.852,0.6,1.176,3
1779,0.504,0.72,0.684,0.276,2
1780,0.768,0.852,0.40800000000000003,1.536,3
1781,0.84,0.888,0.756,1.044,3
1782,0.768,0.852,1.248,1.56,3
1783,0.768,0.852,0.528,1.296,3
1784,0.768,0.852,1.032,1.224,3
1785,0.936,0.936,1.4040000000000001,1.092,1
1786,0.504,0.72,0.636,0.708,2
1787,0.504,0.72,1.068,1.044,2
1788,0.504,0.72,1.092,0.804,2
1789,0.768,0.852,0.624,1.56,3
1790,0.936,0.936,1.284,1.164,1
1791,0.504,0.72,0.54,1.356,2
1792,0.504,0.72,1.212,1.044,1
1793,1.032,0.984,0.876,0.66,2
1794,0.504,0.72,1.212,0.924,1
1795,0.936,0.936,1.092,0.8280000000000001,1
1796,0.504,0.72,1.308,0.684,1
1797,1.104,1.02,0.864,0.792,1
1798,0.768,0.852,0.744,0.936,2
1799,0.768,0.852,1.3920000000000001,1.272,1
1800,1.08,1.008,1.188,1.476,3
1801,1.032,0.984,0.876,1.332,3
1802,0.936,0.936,1.356,0.5640000000000001,1
1803,1.3920000000000001,1.164,1.6560000000000001,0.792,1
1804,1.056,0.996,0.8160000000000001,1.176,3
1805,1.3920000000000001,1.164,1.584,1.8,0
1806,0.792,0.864,1.092,0.708,1
1807,0.672,0.804,1.08,1.2,3
1808,0.792,0.864,1.428,1.596,3
1809,0.336,0.636,0.84,1.296,2
1810,1.032,0.984,1.572,1.188,1
1811,0.672,0.804,1.056,1.416,3
1812,0.624,0.78,1.008,0.504,2
1813,1.368,1.1520000000000001,1.26,1.5,0
1814,0.672,0.804,0.888,0.984,2
1815,1.2,1.068,0.936,1.344,3
1816,1.1280000000000001,1.032,0.708,1.164,3
1817,0.792,0.864,1.332,1.044,1
1818,1.368,1.1520000000000001,1.86,0.756,1
1819,0.672,0.804,0.456,0.72,2
1820,0.84,0.9,0.8280000000000001,1.044,3
1821,0.552,0.756,1.3800000000000001,1.452,1
1822,0.888,0.924,0.756,1.596,3
1823,1.32,1.1400000000000001,0.804,0.8280000000000001,3
1824,0.432,0.6960000000000001,1.08,1.104,2
1825,1.224,1.092,0.9,0.996,3
1826,1.488,1.224,1.3920000000000001,1.1520000000000001,0
1827,0.36,0.66,1.188,0.8280000000000001,2
1828,0.6,0.78,0.78,0.9480000000000001,2
1829,0.6960000000000001,0.8280000000000001,0.78,0.996,2
1830,0.6960000000000001,0.8280000000000001,1.476,0.42,1
1831,1.6320000000000001,1.296,2.016,1.272,0
1832,0.432,0.6960000000000001,0.864,0.72,2
1833,0.768,0.864,0.744,0.888,2
1834,1.56,1.26,1.9080000000000001,1.8840000000000001,0
1835,0.624,0.792,1.416,0.552,1
1836,1.584,1.272,1.344,1.56,0
1837,0.36,0.66,0.228,0.972,2
1838,1.488,1.224,1.176,1.6320000000000001,0
1839,0.528,0.744,1.008,0.672,2
1840,1.1520000000000001,1.056,0.768,1.488,3
1841,0.432,0.6960000000000001,0.672,1.1520000000000001,2
1842,1.08,1.02,0.9480000000000001,0.9,1
1843,0.84,0.9,0.876,1.476,3
1844,0.984,0.972,1.452,0.612,1
1845,0.432,0.6960000000000001,0.432,0.936,2
1846,0.6,0.78,1.332,1.212,1
1847,0.168,0.5640000000000001,0.396,1.02,2
1848,1.1280000000000001,1.044,1.5,1.452,0
1849,0.864,0.912,0.648,1.512,3
1850,0.6,0.78,1.356,1.116,1
1851,0.504,0.732,0.8280000000000001,0.54,2
1852,0.6960000000000001,0.8280000000000001,0.756,0.852,2
1853,0.432,0.6960000000000001,0.672,0.792,2
1854,0.48,0.72,0.648,0.5760000000000001,2
1855,0.384,0.672,0.744,0.456,2
1856,0.768,0.864,0.888,0.96,2
1857,0.672,0.8160000000000001,1.248,1.176,1
1858,0.648,0.804,1.356,0.78,1
1859,1.08,1.02,0.54,1.74,3
1860,0.6,0.78,0.468,1.356,3
1861,0.864,0.912,1.08,0.48,1
1862,0.6,0.78,1.356,0.5640000000000001,1
1863,0.84,0.9,1.284,1.428,3
1864,0.432,0.6960000000000001,0.336,1.008,2
1865,0.432,0.6960000000000001,1.416,0.8160000000000001,1
1866,0.768,0.864,0.5760000000000001,0.984,2
1867,0.504,0.732,0.972,0.996,2
1868,0.504,0.732,1.164,0.396,2
1869,0.6,0.78,1.164,0.612,2
1870,0.768,0.864,0.672,0.552,2
1871,0.552,0.756,0.804,0.684,2
1872,0.504,0.732,0.804,0.636,2
1873,0.96,0.96,0.6960000000000001,0.552,2
1874,0.48,0.72,1.1280000000000001,0.864,2
1875,0.936,0.9480000000000001,0.684,1.308,3
1876,0.624,0.792,0.888,0.84,2
1877,1.272,1.116,1.116,1.356,3
1878,1.1520000000000001,1.056,0.6960000000000001,0.6,2
1879,0.264,0.612,0.588,0.804,2
1880,0.792,0.876,1.044,1.596,3
1881,0.6,0.78,0.5640000000000001,0.5640000000000001,2
1882,0.5760000000000001,0.768,1.32,0.36,1
1883,0.84,0.9,1.236,0.972,1
1884,1.032,0.996,0.54,0.78,2
1885,1.32,1.1400000000000001,0.852,1.116,3
1886,1.056,1.008,1.08,1.536,3
1887,0.936,0.9480000000000001,1.212,0.612,1
1888,0.8160000000000001,0.888,1.56,1.2,1
1889,0.84,0.9,1.3800000000000001,0.5640000000000001,1
1890,0.192,0.5760000000000001,0.912,0.912,2
1891,0.504,0.732,0.444,0.372,2
1892,1.296,1.1280000000000001,1.176,0.912,1
1893,0.768,0.864,0.888,0.5760000000000001,2
1894,0.432,0.6960000000000001,0.792,0.912,2
1895,0.5760000000000001,0.768,0.5760000000000001,0.624,2
1896,0.672,0.8160000000000001,0.384,0.96,2
1897,0.6,0.78,1.044,0.612,2
1898,0.504,0.732,0.54,0.42,2
1899,0.6,0.78,0.852,0.468,2
1900,0.264,0.612,1.212,0.276,2
1901,0.888,0.924,0.468,0.8280000000000001,2
1902,0.432,0.6960000000000001,1.3920000000000001,0.96,1
1903,1.416,1.188,0.876,1.26,3
1904,0.936,0.9480000000000001,1.116,1.236,3
1905,0.96,0.96,1.608,0.5760000000000001,1
1906,0.504,0.732,0.612,0.636,2
1907,0.72,0.84,1.056,1.296,3
1908,1.104,1.032,0.72,0.744,2
1909,1.032,0.996,1.3800000000000001,1.092,1
1910,1.032,0.996,1.284,0.708,1
1911,0.84,0.9,0.996,0.684,2
1912,0.984,0.972,0.684,1.692,3
1913,1.176,1.068,1.212,1.668,3
1914,0.84,0.9,1.3800000000000001,1.596,3
1915,0.912,0.936,1.6560000000000001,0.552,1
1916,0.984,0.972,1.524,0.8280000000000001,1
1917,0.504,0.732,0.756,0.708,2
1918,0.456,0.708,0.708,1.308,2
1919,1.224,1.104,0.684,1.692,3
1920,1.1280000000000001,1.056,1.476,0.612,1
1921,0.336,0.66,0.48,1.296,2
1922,0.792,0.888,0.66,1.332,3
1923,0.456,0.72,0.34800000000000003,0.5640000000000001,2
1924,0.984,0.984,1.476,0.516,1
1925,0.336,0.66,0.624,1.1520000000000001,2
1926,0.432,0.708,0.216,0.84,2
1927,0.768,0.876,0.456,1.296,3
1928,0.6,0.792,1.26,1.5,3
1929,0.336,0.66,0.24,1.032,2
1930,0.6,0.792,1.428,0.732,1
1931,0.48,0.732,0.984,0.40800000000000003,2
1932,0.6960000000000001,0.84,1.524,1.332,1
1933,0.984,0.984,1.428,1.1400000000000001,1
1934,1.44,1.212,1.2,0.936,1
1935,0.84,0.912,1.1400000000000001,0.804,1
1936,1.1280000000000001,1.056,1.6440000000000001,0.852,1
1937,0.624,0.804,0.336,0.504,2
1938,0.504,0.744,1.26,1.428,3
1939,1.1520000000000001,1.068,1.224,0.672,1
1940,0.6,0.792,1.3800000000000001,0.54,1
1941,1.104,1.044,1.344,1.44,0
1942,0.6,0.792,0.5640000000000001,0.492,2
1943,1.512,1.248,1.5,1.476,0
1944,0.6,0.792,1.308,1.4040000000000001,1
1945,0.456,0.72,0.66,1.26,2
1946,0.936,0.96,0.54,0.9480000000000001,2
1947,1.32,1.1520000000000001,1.188,0.66,1
1948,0.432,0.708,0.5760000000000001,0.40800000000000003,2
1949,0.432,0.708,0.456,0.216,2
1950,0.912,0.9480000000000001,0.768,1.248,3
1951,0.552,0.768,0.588,0.972,2
1952,0.672,0.8280000000000001,0.48,1.44,3
1953,0.768,0.876,1.3920000000000001,0.912,1
1954,1.272,1.1280000000000001,1.188,1.548,0
1955,0.96,0.972,1.56,1.272,1
1956,1.032,1.008,1.26,1.524,3
1957,1.08,1.032,1.6440000000000001,1.524,0
1958,1.08,1.032,0.588,1.5,3
1959,0.672,0.8280000000000001,0.912,0.744,2
1960,0.432,0.708,1.2,0.96,2
1961,0.432,0.708,1.032,0.552,2
1962,0.6960000000000001,0.84,0.9480000000000001,1.428,3
1963,1.008,0.996,1.056,1.008,1
1964,0.624,0.804,1.272,1.32,1
1965,0.768,0.876,0.624,0.48,2
1966,0.84,0.912,1.02,1.452,3
1967,0.984,0.984,1.428,1.524,3
1968,0.72,0.852,1.248,0.384,1
1969,0.5760000000000001,0.78,1.32,1.032,1
1970,0.6,0.792,1.092,1.164,1
1971,0.432,0.708,1.296,0.216,2
1972,0.672,0.8280000000000001,1.008,1.536,3
1973,0.336,0.66,0.84,0.336,2
1974,1.056,1.02,1.32,0.8160000000000001,1
1975,0.8160000000000001,0.9,1.248,1.488,3
1976,0.768,0.876,1.056,0.912,1
1977,0.768,0.876,0.456,1.272,3
1978,0.72,0.852,0.768,1.104,2
1979,1.008,0.996,1.32,1.1520000000000001,1
1980,0.5760000000000001,0.78,1.44,0.768,1
1981,0.768,0.876,0.456,1.3920000000000001,3
1982,0.48,0.732,1.32,1.272,1
1983,1.056,1.02,1.176,1.488,3
1984,0.6,0.792,0.9,0.924,2
1985,0.672,0.8280000000000001,0.84,0.6960000000000001,2
1986,0.984,0.984,0.612,1.308,3
1987,0.888,0.936,0.996,0.876,1
1988,0.672,0.8280000000000001,0.432,1.3920000000000001,3
1989,1.104,1.044,0.552,1.368,3
1990,0.84,0.912,1.428,0.588,1
1991,0.72,0.852,1.536,0.888,1
1992,1.68,1.332,1.176,1.08,0
1993,0.624,0.804,0.84,0.456,2
1994,0.72,0.852,0.744,1.296,3
1995,0.6960000000000001,0.84,0.34800000000000003,0.972,2
1996,0.6,0.792,0.54,0.66,2
1997,0.6,0.792,0.9,1.02,2
1998,1.32,1.1520000000000001,1.788,1.788,0
1999,0.648,0.8160000000000001,1.3800000000000001,0.972,1
2000,0.84,0.912,0.8280000000000001,0.972,2
2001,0.432,0.708,0.28800000000000003,1.272,2
2002,0.24,0.612,0.672,0.312,2
2003,0.6,0.792,1.164,0.372,2
2004,0.912,0.9480000000000001,1.56,1.32,1
2005,0.84,0.912,0.684,0.756,2
2006,0.336,0.66,1.272,0.552,2
2007,0.84,0.912,1.548,0.444,1
2008,0.792,0.888,1.596,0.9,1
2009,0.504,0.744,1.1400000000000001,1.044,2
2010,0.6,0.792,1.476,0.42,1
2011,1.032,1.008,0.684,1.668,3
2012,0.432,0.708,0.888,0.504,2
2013,0.14400000000000002,0.5640000000000001,0.744,0.72,2
2014,0.6,0.792,1.476,0.708,1
2015,1.272,1.1280000000000001,1.812,0.996,1
2016,0.6,0.792,0.372,0.516,2
2017,0.6,0.792,0.972,1.236,3
2018,0.552,0.768,1.068,0.996,2
2019,0.888,0.936,1.5,1.044,1
2020,1.32,1.1520000000000001,1.836,0.852,1
2021,1.08,1.044,1.356,1.62,0
2022,0.768,0.888,0.936,0.936,2
2023,0.6960000000000001,0.852,0.492,1.284,3
2024,0.768,0.888,1.512,0.768,1
2025,0.936,0.972,0.756,1.3800000000000001,3
2026,0.6,0.804,1.092,0.924,2
2027,1.56,1.284,0.804,1.044,3
2028,0.672,0.84,1.104,0.528,2
2029,0.648,0.8280000000000001,0.468,1.044,2
2030,0.624,0.8160000000000001,0.72,1.488,3
2031,0.6960000000000001,0.852,0.34800000000000003,1.02,2
2032,0.96,0.984,0.8160000000000001,0.768,2
2033,0.648,0.8280000000000001,1.116,0.876,1
2034,0.888,0.9480000000000001,0.876,0.972,3
2035,0.84,0.924,0.9,0.66,2
2036,0.84,0.924,0.444,0.588,2
2037,0.8160000000000001,0.912,1.44,1.3920000000000001,1
2038,0.72,0.864,1.56,0.912,1
2039,0.528,0.768,1.224,0.744,1
2040,1.464,1.236,0.876,1.932,0
2041,0.984,0.996,0.78,1.548,3
2042,0.72,0.864,0.48,0.792,2
2043,0.72,0.864,0.528,1.56,3
2044,0.96,0.984,1.344,1.44,3
2045,0.84,0.924,0.972,1.3800000000000001,3
2046,0.624,0.8160000000000001,0.888,1.056,2
2047,0.504,0.756,1.044,0.34800000000000003,2
2048,1.08,1.044,1.716,1.668,0
2049,0.504,0.756,0.3,1.452,3
2050,0.6,0.804,1.116,1.26,3
2051,0.912,0.96,1.416,1.008,1
2052,0.504,0.756,0.852,0.756,2
2053,0.888,0.9480000000000001,0.8280000000000001,0.708,2
2054,1.008,1.008,1.296,1.008,1
2055,1.272,1.1400000000000001,1.74,1.788,0
2056,0.36,0.684,0.9,1.356,2
2057,0.36,0.684,0.492,0.996,2
2058,0.768,0.888,1.44,0.552,1
2059,0.264,0.636,0.492,0.78,2
2060,1.44,1.224,0.864,1.224,3
2061,1.32,1.164,1.86,0.78,1
2062,1.296,1.1520000000000001,1.248,1.416,0
2063,0.264,0.636,1.092,0.18,2
2064,0.6,0.804,0.372,0.804,2
2065,1.1280000000000001,1.068,1.356,1.668,0
2066,0.336,0.672,0.40800000000000003,0.336,2
2067,0.744,0.876,1.332,1.308,1
2068,0.336,0.672,1.2,1.344,3
2069,1.416,1.212,0.8280000000000001,1.668,3
2070,1.032,1.02,1.212,1.044,1
2071,0.792,0.9,0.9,0.972,2
2072,0.6,0.804,0.9,0.516,2
2073,0.912,0.96,0.984,1.176,3
